participant_ID;text_ID;error;error_type;fb_type
JTM1;JTM1_1;creo que la severidad de [la] vida en la cárcel;det.;
JTM1;JTM1_1;creo que la severidad de la vida en [la] cárcel;det.;D.N.M
JTM1;JTM1_1;así que lleva (a) [al] mantenimiento del orden social;det.;D.N.M
JTM1;JTM1_1;[lo cual] es eficiente para administrar;elip.;R
JTM1;JTM1_1;eficiente para administrar [estas instituciones] con presupuestos pequeños;elip.;D.N.M
JTM1;JTM1_1;varias personas que tienen (hándicap) [hándicaps] se quedan atrás;núm.;D.N.M
JTM1;JTM1_1;este problema [se] relaciona con el alto porcentaje de residentes entre los detenidos;pron.;D.N.M
JTM1;JTM1_1;para ayudar a todas las personas en la cárcel a (reintegrar) [reintegrarse] en la sociedad;pron.;D.N.M
JTM1;JTM1_1;hay que dejar (una) [esta] gestión basada en la masificación;det.;D.N.M
JTM1;JTM1_1;cada cárcel debe ser pequeña y (trata) [tratar con] pocos infractores;sust.;R
JTM1;JTM1_1;y al mismo tiempo disponer [de] un sistema de dirección adaptada;reg.;D.N.M
JTM1;JTM1_2;mi compañera (del) [de] intercambio de idioma;det.;D.N.M
JTM1;JTM1_2;hoy también vamos a quedar en (la cafetería que es nuestra favorita) [nuestra cafetería favorita];ana.;D.M.
JTM1;JTM1_2;como llegué (a) un poco antes a la cita;reg.;D.N.M
JTM1;JTM1_2;como llegué [un] poco antes a la cita;det.;D.N.M
JTM1;JTM1_2;como llegué un poco antes (de) [a] la cita;reg.;D.M.
JTM1;JTM1_2;una de las cosas (más) que [más] me gustan de Barcelona;ord.;D.N.M
JTM1;JTM1_2;para mí, es increíble que todos los días haga (tan) [tanto] sol;sust.;D.N.M
JTM1;JTM1_2;creo que he usado (los) [el] paraguas menos de cinco veces;núm.;D.N.M
JTM1;JTM1_2;creo que he usado el paraguas (solo) menos de cinco veces;exce.;D.N.M
JTM1;JTM1_2;menos de cinco veces (desde hace) [en este] medio año;sust.;R
JTM1;JTM1_2;llueve a veces, pero (me) siento que es solo temporal en casi todos los casos;pron.;D.M.
JTM1;JTM1_2;la semana pasada estaba bastante ocupada (para) [por] los exámenes, pero ahora estoy;reg.;D.M.
JTM1;JTM1_2;a mí todavía me quedan (los) dos más;det.;D.N.M
JTM1;JTM1_2;el otro día me dijiste que tu hermano (tendría) [haría] la selectividad, ¿no?;sust.;D.N.M
JTM1;JTM1_2;el otro día me dijiste que tu hermano haría [la] selectividad, ¿no?;det.;D.N.M
JTM1;JTM1_2;mi madre me dijo que este invierno (de) [en] Japón ha sido muy frío;reg.;D.N.M
JTM1;JTM1_2;en el verano puedes (disfrutarte) [disfrutar] en la playa;pron.;D.N.M
JTM1;JTM1_2;me parece que cada mes se (ofrece) [ofrecen];núm.;
JTM1;JTM1_2;me parece que cada mes (se ofrecen) [puedes encontrar] diferentes paisajes naturales;sust.;R
JTM1;JTM1_2;es cierto que en Japón hay (distintas) cuatro estaciones [distintas];ord.;D.N.M
JTM1;JTM1_2;yo prefiero el clima de Barcelona (a el) [al] de Japón;ana.;D.M.
JTM1;JTM1_2;por ejemplo, (un montón) [la cantidad] de polen causa alergia;sust.;R
JTM1;JTM1_2;siento que cada año dura (más corto) [menos];ana.;R
JTM1;JTM1_3;aunque (esta fenómena) [este fenómeno] ha influido en el crecimiento de la economía internacional;gen.;D.N.M
JTM1;JTM1_3;todavía numerosas personas siguen viviendo (con) [en] pobreza;reg.;D.N.M
JTM1;JTM1_3;en el discurso, se insiste [en] que la globalización actual;reg.;D.N.M
JTM1;JTM1_3;desde mi punto de vista, el argumento de la conferencia (tiene razón) [es sólido];sust.;R
JTM1;JTM1_3;ha causado una gran diferencia (de) [entre] los pobres y los ricos;reg.;D.N.M
JTM1;JTM1_3;es (una) [un] sistema;gen.;D.N.M
JTM1;JTM1_3;es un sistema [en el] que los países desarrollados;elip.;D.N.M
JTM1;JTM1_3;los países desarrollados pueden (obtener los méritos) [quedarse con todos los recursos];sust.;I.M.
JTM1;JTM1_3;en cuanto a la solución (de) [para] mejorar la situación;reg.;D.N.M
JTM1;JTM1_3;estoy de acuerdo en (el) que los estudiantes deben tener más interés;det.;D.N.M
JTM1;JTM1_3;deben tener más interés (a) [en] la economía y la política;reg.;D.N.M
JTM1;JTM1_3;servirá para disminuir la diferencia (debido) [debida] al entorno de vida;gen.;D.M.
JTM1;JTM1_3;también tienen recursos (originales) [propios] y posibilidades;sust.;D.N.M
JTM1;JTM1_3;es necesario dar (suficiente) [suficientes] oportunidades;núm.;D.N.M
JTM1;JTM1_3;en conclusión, la (globalizacion) [globalización] de hoy se debe regular;ort.;D.N.M
JTM1;JTM1_3;la globalización de hoy se debe (invertir) [regular];sust.;D.M.
JTM1;JTM1_3;con (ayudo) [ayuda] de la educación;creac.;D.N.M
JTM1;JTM1_4;cada año el número de (animal salvaje que entra) [animales salvajes que entran];núm.;
JTM1;JTM1_4;en (el área) [áreas] de residencia humana;núm.;
JTM1;JTM1_4;un hombre (que tiene) [de] 65 años fue atacado por un oso;ana.;
JTM1;JTM1_4;el experto en (animal) [animales];núm.;
JTM1;JTM1_4;estuviera buscando algo para comer (y) [cuando] llegó a la zona humana;sust.;
JTM1;JTM1_4;después de unos veinte minutos vagando [por ahí];elip.;
JTM1;JTM1_4;atacó a la persona y le mordió (a) los brazos y las piernas;reg.;
JTM1;JTM1_4;atacó a la persona y [le] mordió los brazos y las piernas (de él);pron.;
JTM1;JTM1_4;los otros que (había) [habían] escuchado sus gritos;núm.;
JTM1;JTM1_4;escuchado (a) sus gritos;reg.;
JTM1;JTM1_4;rápidamente fue llevado al hospital, donde recibió [el] tratamiento [que necesitaba];esp.;
JTM1;JTM1_4;pero fue [la] primera vez que alguien fue atacado;det.;
JTM1;JTM1_4;pero fue la primera vez (de) que alguien fue atacado;reg.;
JTM1;JTM1_4;[a] los osos (se faltan) [les falta] la comida antes de la hibernación;reg.;
JTM1;JTM1_4;a (cause) [causa] de eventos climáticos extremos;creac.;
JTM1;JTM1_4;(el) [nuestro] lugar de residencia (de nosotros);ana.;
JTM1;JTM1_4;y (la) [el] de los osos están acercándose;gen.;
PBZ1;PBZ1_1;la cárcel, (como) una forma de protección de la sociedad e institución de resocialización;exce.;D.N.M
PBZ1;PBZ1_1;la cárcel, una forma de protección de la sociedad (y) [e] institución de resocialización;ort.;D.N.M
PBZ1;PBZ1_1;una institución destinada (para) [a] criminales;reg.;D.N.M
PBZ1;PBZ1_1;garantiza la protección de la sociedad a través (de separar a) [del aislamiento de los] criminales;sust.;R
PBZ1;PBZ1_1;no obstante, ¿es igual de efectiva como (una) institución de resocialización?;det.;D.N.M
PBZ1;PBZ1_1;un papel importante en la reinserción (a) [en] la sociedad de los que han cometido delitos;reg.;D.N.M
PBZ1;PBZ1_1;tales como homicidios [y] asesinatos;elip.;D.N.M
PBZ1;PBZ1_1;a través de (separar) [la separación] del resto de la sociedad;sint.;D.N.M
PBZ1;PBZ1_1;a través de la separación del resto de la sociedad (a) [de] ese individuo que interrumpe;reg.;D.N.M
PBZ1;PBZ1_1;a través de (violar) [la violación de] las leyes que lo establecen;sint.;R
PBZ1;PBZ1_1;es decir, una persona (quien) [que] ha cometido un delito tan grave;sust.;D.N.M
PBZ1;PBZ1_1;es capaz de matar (al) [a] otro;det.;D.N.M
PBZ1;PBZ1_1;y una separación del (deliquente) [delincuente];ort.;D.N.M
PBZ1;PBZ1_1;ahora bien, ¿(cual) [cuál] ...?;sust.;D.N.M
PBZ1;PBZ1_1;ahora bien, ¿(cuál) [cuáles] serían las posibles formas de resocialización en el caso de delitos graves?;núm.;D.N.M
PBZ1;PBZ1_1;hay que introducir un programa de resocialización que sea adecuado (con respecto a) [para] cada uno;ana.;R
PBZ1;PBZ1_1;aunque estos también se caracterizan por [entrañar] bastante complejidad;elip.;D.N.M
PBZ1;PBZ1_1;la mayoría de los [individuos] que cometen este tipo de delitos sufre de una enfermedad;esp.;D.N.M
PBZ1;PBZ1_1;insistiendo [en] que la crueldad con la cual;reg.;D.N.M
PBZ1;PBZ1_1;la crueldad con la cual cometieron (estas) [estos] crímenes;gen.;D.N.M
PBZ1;PBZ1_1;demasiado peligro (por) [para] los demás;reg.;D.N.M
PBZ1;PBZ1_1;por lo cual deberían ser (puestos) [condenados] al confinamiento en solitario;sust.;D.N.M
PBZ1;PBZ1_1;por lo cual deberían ser (condenado) [condenados] al confinamiento en solitario;núm.;D.N.M
PBZ1;PBZ1_1;ambas soluciones parecen venir del prejuicio [de] que el papel de la cárcel;reg.;D.N.M
PBZ1;PBZ1_1;el papel de la cárcel es solo (lo) [el] de proteger a los demás y castigar;det.;D.N.M
PBZ1;PBZ1_1;según un relato de [la] Corte Suprema de Estados Unidos de 1890;det.;
PBZ1;PBZ1_1;en (tanto) [la medida] que la entendamos no solamente como protección;sust.;D.M.
PBZ1;PBZ1_1;que son incapaces de vivir en (la) sociedad;det.;D.N.M
PBZ1;PBZ1_1;sino [que] sobre todo es una institución;elip.;D.N.M
PBZ1;PBZ1_1;donde obtienen una segunda oportunidad de reinserción (a) [en] la sociedad;reg.;
PBZ1;PBZ1_2;en los primeros días (del) [de] febrero;det.;D.N.M
PBZ1;PBZ1_2;tuvo lugar un devastador terremoto (con) [de] magnitud 7,4;reg.;D.N.M
PBZ1;PBZ1_2;tuvo lugar un devastador terremoto de magnitud (de) 7,4;reg.;
PBZ1;PBZ1_2;tuvo lugar un devastador terremoto de magnitud (7.4) [7,4];ort.;D.M.
PBZ1;PBZ1_2;el dolor causado por la (perdida) [pérdida] de sus seres queridos;sust.;I.M.
PBZ1;PBZ1_2;la pérdida de sus seres queridos (debajó) [debajo] de los escombros;ort.;I.L.
PBZ1;PBZ1_2;(hicieron) [han provocado] que la gente se esté haciendo una pregunta;sust.;R
PBZ1;PBZ1_2;que la gente se esté (haciéndo) [haciendo] una pregunta por todas las redes sociales;ort.;I.L.
PBZ1;PBZ1_2;no podemos saber el momento exacto en que se (ocurra) [producirá] el terremoto;sust.;D.N.M
PBZ1;PBZ1_2;¿cómo podemos minimizar la [inevitable] destrucción (inevitable)?;ord.;D.N.M
PBZ1;PBZ1_2;los especialistas suponen que la causa (delante de) [tras] tantas pérdidas;reg.;R
PBZ1;PBZ1_2;los especialistas suponen que la causa tras tantas (perdidas) [pérdidas];sust.;I.L.
PBZ1;PBZ1_2;el gobierno turco (dejaba llevar) [permitía que se llevase) a cabo la construcción de edificios;sint.;R
PBZ1;PBZ1_2;es decir, ocurre que, antes (de la) [del] desastre, a pesar de que algunos edificios;gen.;I.M.
PBZ1;PBZ1_2;ocurre que no se (tomó) [tomaron] en cuenta las recomendaciones relacionadas con la construcción;núm.;
PBZ1;PBZ1_2;las recomendaciones relacionadas con [la] construcción de edificios en terrenos tales como;det.;D.N.M
PBZ1;PBZ1_2;el problema no se encuentra en la decisión de haber construido edificios en una zona así, sino (que) en su altura;exce.;D.N.M
PBZ1;PBZ1_2;se necesitaría haber ajustado la altura de [los] edificios a estas condiciones;det.;D.N.M
PBZ1;PBZ1_2;ahora lo que se debería hacer es esperar a que el gobierno turco (que) implemente;exce.;R
PBZ1;PBZ1_2;en cuanto a [la] planificación de [la] urbanización del terreno;det.;D.N.M
PBZ1;PBZ1_2;para evitar (tan gran número) [un número tan grande] de muertes en caso de que un desastre así;sust.;R
PBZ1;PBZ1_3;¿dicho fenómeno es positivo o ha causado problemas (los) que ahora tenemos que afrontar?;det.;D.N.M
PBZ1;PBZ1_3;la (portavoz) [conferenciante] empieza su discurso refiriéndose a datos estadísticos;sust.;D.N.M
PBZ1;PBZ1_3;la quinta parte de la humanidad vive en (la) pobreza;det.;D.N.M
PBZ1;PBZ1_3;a causa de la pobreza, nos encontramos con (un) [el] desafío principal del siglo actual;det.;D.N.M
PBZ1;PBZ1_3;la lucha (con) [contra] la pobreza;reg.;D.N.M
PBZ1;PBZ1_3;en continentes tales como (Africa) [África];ort.;D.N.M
PBZ1;PBZ1_3;muestran la necesidad de abrir un espacio (por) [para] un debate sobre la globalización;reg.;D.N.M
PBZ1;PBZ1_3;"y su ""influencia"" en la (sociédad) [sociedad]";ort.;I.L.
PBZ1;PBZ1_3;al final del discurso, la (portavoz) [conferenciante] comparte su propia opinión sobre este fenómeno;sust.;D.N.M
PBZ1;PBZ1_3;para ella deberíamos mejorarla políticamente, (entre otros) [por ejemplo];sust.;I.M.
PBZ1;PBZ1_3;ya que depende de la manera (de) [en] que lo manejamos;reg.;D.N.M
PBZ1;PBZ1_3;si tomáramos por (el) objetivo principal el bienestar de toda la humanidad;det.;D.N.M
PBZ1;PBZ1_3;en vez de concentrarnos en el beneficio de (los) [unos] pocos;det.;D.N.M
PBZ1;PBZ1_4;debido a la actitud racista que este empleaba (a) [con] sus trabajadores;reg.;
PBZ1;PBZ1_4;encima, (que) todos jugamos en el mismo equipo, tenemos los mismos objetivos…;exce.;
PBZ1;PBZ1_4;tenían la esperanza de que lograrían convencer a la opinión pública [de] que Michael Scott;reg.;
PBZ1;PBZ1_4;(debido a) la falta de consenso entre ellos ocasionó falta de credibilidad en la acusaciones;exce.;
RPE1;RPE1_1;en la cárcel de máxima seguridad de (Isle of Wight) [la isla de Wight];creac.;D.N.M
RPE1;RPE1_1;la mejor cárcel que nadie se (a) [ha] podido imaginar;sust.;D.N.M
RPE1;RPE1_1;donde tratan a [los] criminales como si nada hubiese pasado;det.;D.N.M
RPE1;RPE1_1;donde un pueblo entero en medio de una isla (esta) [está] dedicado a reintegrarlos;sust.;D.N.M
RPE1;RPE1_1;donde un pueblo entero en medio de una isla está (dedicada) [dedicado] a reintegrarlos;gen.;D.M.
RPE1;RPE1_1;donde un pueblo entero en medio de una isla está dedicado (para) [a] reintegrarlos;reg.;D.N.M
RPE1;RPE1_1;¿por qué un prisionero debería tener (mas) [más] lujo en la cárcel que una familia de cinco?;sust.;D.N.M
RPE1;RPE1_1;cuyo marido (a) [ha] sido asesinado;sust.;D.N.M
RPE1;RPE1_1;como sociedad, ponemos (mas) [más] esmero en ayudar al criminal;sust.;D.N.M
RPE1;RPE1_1;como sociedad, ponemos más (enfoque) [esmero] en ayudar al criminal;sust.;D.N.M
RPE1;RPE1_1;a reinsertarse en la sociedad, (pero no) [que] en ayudar a la víctima;sust.;R
RPE1;RPE1_1;estoy segurísima [de] que muchas escuelas no tienen internet;reg.;D.N.M
RPE1;RPE1_1;estamos leyendo noticias de pobreza y del (numero) [número] de niños que mueren de hambre;ort.;D.N.M
RPE1;RPE1_2;hubiera tomado la decisión de mudarme sola (en) [a] esa isla;reg.;D.N.M
RPE1;RPE1_2;te (preguntaras) [preguntarás] el porqué;ort.;D.N.M
RPE1;RPE1_2;no quieren ir al colegio, (o a los) perros ladrando;exce.;R
RPE1;RPE1_2;nunca me he quejado (en) [de] mi vida;reg.;D.M.
RPE1;RPE1_2;con océanos de un turquesa (superficial) [cristalino];sust.;I.M.
RPE1;RPE1_2;(pero) [y], lo más importante, ¿vivir sola?;sust.;D.N.M
RPE1;RPE1_2;nunca pensé que vivir en una isla solitaria iba a ser tan (calmante) [tranquilo];sust.;D.M.
RPE1;RPE1_2;por los cuales puedes contemplar (la) [una] flora (más) [tan] majestuosa que ni siquiera puedes;sust.;R
RPE1;RPE1_2;ahora (pensaras) [pensarás] que estoy aburrida todo el día;ort.;D.N.M
RPE1;RPE1_2;y así te será más fácil entender (el) por qué me mudé a la verde isla;det.;D.N.M
RPE1;RPE1_2;y así te será más fácil entender por (que) [qué] me mudé a la verde isla;sust.;D.N.M
RPE1;RPE1_2;y así te será más fácil entender por qué me (mude) [mudé] a la verde isla;ort.;
RPE1;RPE1_2;y así te será más fácil entender por qué me mudé (en) [a] la verde isla;reg.;D.N.M
RPE1;RPE1_2;y tú, [a] qué estás esperando;reg.;D.N.M
RPE1;RPE1_2;bueno, eso (si) [sí], tendrás que buscarte tu propia isla;sust.;D.N.M
RPE1;RPE1_2;puesto que a (mi) [mí] nunca me podrás encontrar;sust.;D.N.M
RPE1;RPE1_2;y que alguien le inyecte [el calmante] ya para que se duerma;elip.;I.M.
RPE1;RPE1_3;Forks, la ciudad de lluvia y (crimines) [crímenes];creac.;D.N.M
RPE1;RPE1_3;en la ciudad de Forks se (han) [ha] encontrado asesinadas a seis víctimas diferentes;núm.;R
RPE1;RPE1_3;en la ciudad de Forks se ha encontrado [asesinadas] a seis víctimas diferentes (asesinadas);ord.;R
RPE1;RPE1_3;en la ciudad de Forks se ha encontrado asesinadas [a] seis víctimas diferentes;reg.;R
RPE1;RPE1_3;en la ciudad de Forks se ha encontrado asesinadas a seis (diferentes) víctimas [diferentes];ord.;R
RPE1;RPE1_3;dado que las (victimas) [víctimas];ort.;D.N.M
RPE1;RPE1_3;la investigación de búsqueda y rescate había comenzado (desde hace meses) [meses atrás];sust.;R
RPE1;RPE1_3;pero la policía seguía sin ningún tipo de (suceso) [éxito];sust.;D.N.M
RPE1;RPE1_3;no habían sabido ni por (donde) [dónde] empezar;sust.;D.N.M
RPE1;RPE1_3;solamente sabían el (numero) [número] de desaparecidos;ort.;D.N.M
RPE1;RPE1_3;(al) [a] pesar de los temores del sheriff;det.;D.N.M
RPE1;RPE1_3;(a pesar de) [de acuerdo con] los temores del sheriff;sust.;R
RPE1;RPE1_3;había gente que (sospechaban) [sospechaba] que la culpa la tenían los osos;núm.;D.N.M
RPE1;RPE1_3;la investigación se (llevo) [llevó] a cabo para intentar averiguar;ort.;D.N.M
RPE1;RPE1_3;la única información que nos (dijeron) [dieron];sust.;D.N.M
RPE1;RPE1_3;fue el (echo) [hecho] de que los cuerpos no tenían;ort.;D.N.M
RPE1;RPE1_3;desde el jueves hemos estado esperando (mas) [más] información;sust.;
RPE1;RPE1_3;no vayáis cerca de los bosques, (evitarlos) [evitadlos];sust.;D.N.M
RPE1;RPE1_3;como ya os (pedimos) [dijimos] hace semanas, habéis de tener mucho cuidado;sust.;D.N.M
RPE1;RPE1_4;(como) [cómo] ser listo sin estudiar;sust.;
RPE1;RPE1_4;qué le vamos (ha) [a] hacer;ort.;
RPE1;RPE1_4;¿por qué debo (de) leer libros y aprender para ser listo?;sust.;
RPE1;RPE1_4;ser listo no es una (calidad) [cualidad] con la que nazcamos;sust.;
RPE1;RPE1_4;ser listo no es una cualidad con la que (nos nacemos) [nazcamos];pron.;
RPE1;RPE1_4;la lectura, se dice, (que) es beneficiosa sin importar el tipo;exce.;
RPE1;RPE1_4;especialmente cuando (estas) [estás] haciendo más de una actividad;sust.;
RPE1;RPE1_4;pero [sobre todo] lo que está indicado es que lea solamente las etiquetas de las botellas;elip.;
RPE1;RPE1_4;para saber (cuan) [cuán] grandes son;sust.;
RPE1;RPE1_4;que a nadie (les) [le] importan realmente;núm.;
RPE1;RPE1_4;que a nadie le (importa) [importan] realmente;núm.;
RPE1;RPE1_4;sino (intenta) [de intentar] memorizar el valor nutritivo;reg.;
RPE1;RPE1_4;usted simplemente debería (de) rodearse de personas;sust.;
RPE1;RPE1_4;que (sea la más estudiosa) [sean las más estudiosas];núm.;
RPE1;RPE1_4;no hace falta hacer nada, solo (juntase) [juntarse];sust.;
RPE1;RPE1_4;no hace falta que se queme usted (sus) [las] neuronas;det.;
RPI1;RPI1_1;¿método de reinserción o herramienta para [el] aislamiento social?;det.;D.N.M
RPI1;RPI1_1;aunque el confinamiento o el aburrimiento parece (el núcleo) [la base] del castigo;sust.;D.N.M
RPI1;RPI1_1;deshumaniza a los individuos (a) [hasta] tal grado que, al salir de la prisión, no pueden contribuir;reg.;D.N.M
RPI1;RPI1_1;un sistema para los delincuentes que incluya (el) [al] que roba teléfonos y (el) [al] asesino en serie;reg.;D.N.M
RPI1;RPI1_1;muchas veces, (temporalmente) [temporal], es decir, previene que el delincuente;sust.;D.N.M
RPI1;RPI1_1;es la mayoría de las veces psicológicamente impotente, [está] en una situación económica;elip.;D.N.M
RPI1;RPI1_1;y con un (desprendimiento) [desapego] social y emocional más fuerte que nunca;sust.;D.N.M
RPI1;RPI1_1;más fuerte que nunca (antes);exce.;
RPI1;RPI1_1;con una motivación más alta (a) [para] la delincuencia y con una menor inhibición;reg.;D.N.M
RPI1;RPI1_1;cualquiera que [este] sea;elip.;D.N.M
RPI1;RPI1_1;que a veces puede ser subjectiva y (poca) [poco] eficiente;gen.;D.N.M
RPI1;RPI1_1;porque se centra solo en el crimen (respectivo) [en sí];sust.;D.N.M
RPI1;RPI1_1;y no (del) [en el] estado psicológico del delincuente y su potencial para hacerlo otra vez;reg.;D.N.M
RPI1;RPI1_1;la psicología debe ser (el núcleo) [la base] del castigo penal;sust.;D.N.M
RPI1;RPI1_1;la gestión del castigo penal tiene que (suceder) [llevarse a cabo] con la ayuda de psicólogos;sust.;R
RPI1;RPI1_1;aunque esta ayuda ya existe, no se utiliza (como una manera) [a modo] de evaluación que cambie;ana.;R
RPI1;RPI1_1;y no (es) [está] disponible de forma gratuita para la población en general;sust.;D.N.M
RPI1;RPI1_1;[la] ayuda psicológica es necesaria para reconectar;det.;D.N.M
RPI1;RPI1_1;para reconectar (el) [al] delincuente con su entorno;reg.;D.N.M
RPI1;RPI1_1;es necesaria para prevenir (las delincuencias) [la delincuencia] en general;núm.;D.N.M
RPI1;RPI1_1;en vez de [la mera] buena conducta;elip.;R
RPI1;RPI1_1;es probable que (tal) [el] enfoque [presentado];esp.;R
RPI1;RPI1_1;basarse en (una) [un] sistema que detiene a los delincuentes;gen.;D.N.M
RPI1;RPI1_1;y que (hace) [toma] decisiones con respecto a;sust.;D.N.M
RPI1;RPI1_1;y que toma decisiones con (respeto) [respecto] a su reinserción;sust.;D.N.M
RPI1;RPI1_1;es algo aparentemente (impalpable) [inconcebible];sust.;D.M.
RPI1;RPI1_1;esto se debe en parte a (los) [la falta de] conocimientos psicológicos (que todavía faltan) en;ana.;R
RPI1;RPI1_1;la duración del confinamiento por [la] gravedad del delito;det.;D.N.M
RPI1;RPI1_1;sino (que) como un método de evaluación del potencial para esta reinserción;exce.;
RPI1;RPI1_1;castigo penal que sustituya [a] la cárcel;reg.;D.N.M
RPI1;RPI1_2;hablamos de una mujer que solo estaba caminando con (su hijo) [sus hijos];núm.;D.N.M
RPI1;RPI1_2;[a] aproximadamente 150 metros de la escuela primaria de la aldea;reg.;D.N.M
RPI1;RPI1_2;igual que (lo que) acaeció hace apenas un año;exce.;R
RPI1;RPI1_2;la (agresion) [agresión] llegó a la misma;ort.;D.N.M
RPI1;RPI1_2;que (el) [la] precedente;gen.;D.N.M
RPI1;RPI1_2;la memoria de la tragedia (aun) [aún] prevalecía en la comunidad;sust.;D.N.M
RPI1;RPI1_2;(por la) [del] cual demostraron una profunda conciencia;reg.;R
RPI1;RPI1_2;del cual demostraron una profunda (coinciencia) [conciencia];creac.;I.L.
RPI1;RPI1_2;es nuestro (lugar) [hogar] tal como lo conocemos desde hace décadas;sust.;D.N.M
RPI1;RPI1_2;[y] el agradecimiento que todavía sentían con respecto a su entorno;elip.;D.N.M
RPI1;RPI1_2;(fue conmovedor) [fueron conmovedores];núm.;D.N.M
RPI1;RPI1_2;(con) [en] lo bueno y (con) [en] lo malo;reg.;D.N.M
RPI1;RPI1_2;el calentamiento global ya no es algo (al) [con lo] cual podamos hacer la vista gorda;reg.;R
RPI1;RPI1_2;la probabilidad de que este acontecimiento ocurra es más alta que nunca (visto) antes;exce.;D.N.M
RPI1;RPI1_2;y, (por) [en] consecuencia, temperaturas más altas;reg.;D.N.M
RPI1;RPI1_2;contiene cantidades pasmosas de [los] gases causantes del efecto invernadero;det.;D.N.M
RPI1;RPI1_2;cuando se derrite, el metano se propaga (hacía) [hacia] arriba, lo que conduce a un aumento;sust.;I.L.
RPI1;RPI1_2;(el) [este] pavoroso incidente ha dejado sus huellas para siempre;det.;D.N.M
RPI1;RPI1_2;"y ha (reforzado) [propiciado], como hizo su precedente, que las delimitaciones de lo ""normal""";sust.;D.N.M
RPI1;RPI1_2;se hayan (superado) [ido expandiendo];sust.;
RPI1;RPI1_2;[debemos] (anticipados) [anticiparnos] a nuestro futuro;sint.;R
RPI1;RPI1_2;debemos anticiparnos [a] nuestro futuro;reg.;R
RPI1;RPI1_3;la hablante ha logrado [esbozar] un argumento casi completo;elip.;D.N.M
RPI1;RPI1_3;en cuanto al concepto de la globalización, [esto es,] la situación económica;elip.;R
RPI1;RPI1_3;la situación (economica) [económica] actual a nivel mundial;ort.;D.N.M
RPI1;RPI1_3;mi argumento es (semajante) [semejante];creac.;D.N.M
RPI1;RPI1_3;que gobierna nuestro sistema (economico) [económico];ort.;D.N.M
RPI1;RPI1_3;(los) [las] consecuencias de las crisis pasadas;gen.;D.N.M
RPI1;RPI1_3;las (consequencias) [consecuencias] de las crisis pasadas;ort.;D.N.M
RPI1;RPI1_3;sería esencial en el (desarollo) [desarrollo] de un modelo que beneficie al futuro de nuestra;ort.;D.N.M
RPI1;RPI1_3;al futuro de nuestra (economia) [economía];ort.;D.N.M
RPI1;RPI1_3;la desigualdad (de) [en] la distribución de la riqueza;reg.;D.N.M
RPI1;RPI1_3;uno de los asuntos principales (que se han debatido) [debatidos] por economistas;ana.;R
RPI1;RPI1_3;debatidos por (varios) economistas;det.;D.N.M
RPI1;RPI1_3;el hecho de que (todavia) [todavía] haya personas que trabajan por 1$;ort.;D.N.M
RPI1;RPI1_3;por 1$ (por) [al] día;reg.;D.N.M
RPI1;RPI1_3;(mientras que) [cuando] vivimos en un mundo que se expande constantemente;sust.;R
RPI1;RPI1_3;no se (trada) [trata] de desigualdad económica;creac.;D.N.M
RPI1;RPI1_3;no se trata de desigualdad (economica) [económica];ort.;D.N.M
RPI1;RPI1_3;sino de la del sistema (educativa) [educativo] que conduce a un círculo vicioso;gen.;D.N.M
RPI1;RPI1_3;sino de la del sistema educativo que conduce a un (circulo) [círculo] vicioso;ort.;D.N.M
RPI1;RPI1_3;de una educación (publica) [pública] de calidad donde los estudiantes adquieran;ort.;D.N.M
RPI1;RPI1_3;conocimientos básicos sobre (como) [cómo] funciona el mercado laboral;sust.;D.N.M
RPI1;RPI1_3;la vida en (si) [sí];sust.;D.N.M
RPI1;RPI1_3;mejorar la enseñanza (publica) [pública];ort.;D.N.M
RPI1;RPI1_3;(seria) [sería] un primer paso para evitar que;ort.;D.N.M
RPI1;RPI1_3;evitar que tantos (paises) [países] sufran;ort.;D.N.M
RPI1;RPI1_3;regularizarse y adaptarse a la (economia) [economía] actual;ort.;D.N.M
RPI1;RPI1_3;una cuestión (psicologica) [psicológica] y los seres humanos siempre priorizan;ort.;D.N.M
RPI1;RPI1_3;siempre priorizan su (proprio) [propio] interés;creac.;
RPI1;RPI1_3;su propio (interes) [interés];ort.;D.N.M
RPI1;RPI1_3;uno de los (desafios) [desafíos] que encontraríamos en un mercado libre;ort.;D.N.M
RPI1;RPI1_3;uno de los desafíos que (encontrariamos) [encontraríamos] en un mercado libre;ort.;D.N.M
RPI1;RPI1_3;(al contrario) [en efecto], lo que ha comentado la economista sobre la importancia de ir adelante;sust.;I.M.
RPI1;RPI1_3;la crisis causada por el (covid 19) [covid-19];ort.;D.N.M
RPI1;RPI1_3;para generar un nuevo modelo para nuestra (economia) [economía];ort.;D.N.M
RPI1;RPI1_3;de un (pais) [país] dado;ort.;D.N.M
RPI1;RPI1_3;[como], por ejemplo, (como) la inversión extranjera prohibida;ord.;D.N.M
RPI1;RPI1_3;(durande) [durante] el fascismo;creac.;D.N.M
RPI1;RPI1_3;que fue perjudicial para (el) [su] desarrollo económico;det.;D.N.M
RPI1;RPI1_3;que fue perjudicial para su desarrollo (economico) [económico];ort.;D.N.M
RPI1;RPI1_3;(consiente) [consciente];sust.;D.N.M
RPI1;RPI1_3;en la actualidad seamos (consciente) [conscientes] de que;núm.;D.N.M
RPI1;RPI1_3;(el) [lo] antedicho es crucial;det.;D.N.M
