participant_ID,composition_number,text_ID,error,error_type,fb_type
IDO1,2nd,IDO1_2,a veces se oían ruidos provenientes (da) [de] los arbustos movidos por el viento,,
IDO1,2nd,IDO1_2,y la escalofriante (quiete) [quietud] del camino le daba una sensación de miedo,,
IDO1,2nd,IDO1_2,a veces lo único que se podía oír era el (respiro temblante) [tembloroso respirar] de Laura,,
IDO1,2nd,IDO1_2,"provenían de la calle [de] al lado del parque, separada por un recinto",,
IDO1,2nd,IDO1_2,donde algún coche de (transito) [tránsito],,
IDO1,2nd,IDO1_2,donde algún coche de (tránsito) [paso] a veces creaba sombras,,
IDO1,2nd,IDO1_2,sombras inquietantes animadas por los (arboles) [árboles],,
IDO1,2nd,IDO1_2,sombras inquietantes animadas por los árboles y sus (ramos) [ramas],,
IDO1,2nd,IDO1_2,"por los árboles y sus ramas, que (asumían) [adquirían] vida propia gracias a estas luces tenues",,
IDO1,2nd,IDO1_2,lo ideal habría sido utilizar su móvil para (crear) [tener] luz,,
IDO1,2nd,IDO1_2,"pero, como ya [se ha] mencionado, no podía usarlo",,
IDO1,2nd,IDO1_2,(estas) [la] ceguera y [la] sordera aumentaban el terror que Laura estaba sintiendo,,
IDO1,2nd,IDO1_2,porque su mente (revisaba) [pasaba revista a] los escenarios más tremendos y horrorosos,,
IDO1,2nd,IDO1_2,porque su mente pasaba revista a (todos) los escenarios más tremendos y horrorosos,,
IDO1,2nd,IDO1_2,quizás un hombre podía (llegar) [salir] de las tinieblas para raptarla,,
IDO1,2nd,IDO1_2,un animal (selvático) [salvaje] habría podido agredirla,,
IDO1,2nd,IDO1_2,analizaba cualquier ruido o imagen (que podía ver) [a su alrededor],,
IDO1,2nd,IDO1_2,para (poderse) [poder] sentir (en) [que recuperaba el] control de una situación,,
IDO1,2nd,IDO1_2,de una situación (en la que ella control no tenía) [que se le escapaba de las manos],,
IDO1,2nd,IDO1_2,"si oía un ruido sospechoso, se ponía [a caminar] por el lado del recinto",,
IDO1,2nd,IDO1_2,si algún coche llegaba por el lado [de] fuera del parque,,
IDO1,2nd,IDO1_2,"volvía al lado interno del camino, para no (hacerse) [dejarse] ver por los coches",,
IDO1,2nd,IDO1_2,"por culpa de un búho travieso, (hizo) [dejó] caer una rama que la golpeó",,
IDO1,2nd,IDO1_2,tropezó con una piedra (atrapada en el) [que sobresalía del] terreno resbaladizo,,
IDO1,2nd,IDO1_2,"si hubiese seguido corriendo, habría llegado a [su] casa sana y salva",,
IDO1,2nd,IDO1_2,pero su (presunción) [suposición] dio tiempo al asesino,,
IDO1,2nd,IDO1_2,prácticamente a unos pasos de su (casa) [destino],,
IDO1,2nd,IDO1_2,repetición léxica,,
IDO1,3rd,IDO1_3,hasta el punto (donde) [en que] Harleen imploró a los doctores por tres meses,,
IDO1,3rd,IDO1_3,(para que pudiera) [que le permitieran] analizar al enfermo,,
IDO1,3rd,IDO1_3,que le permitieran analizar al enfermo (privadamente) [en privado],,
IDO1,3rd,IDO1_3,él la sedujo en sus sesiones de psiquiatría (obteniendo su simpatía) [inspirando su compasión],,
IDO1,3rd,IDO1_3,la relación de la psiquiatra novicia con el paciente (era caracterizada) [se caracterizaba],,
IDO1,3rd,IDO1_3,por ser extremamente (toxica) [tóxica],,
IDO1,3rd,IDO1_3,si [bien] algunas veces la pareja tenía momentos dulces e íntimos,,
IDO1,3rd,IDO1_3,si algunas veces la pareja tenía (unos) momentos dulces e íntimos,,
IDO1,3rd,IDO1_3,si algunas veces la pareja tenía momentos dulces (y) [e] íntimos,,
IDO1,3rd,IDO1_3,"ella sobrevivió, y con una intensa sed de venganza, quiso eliminar a (lo que) [quien] previamente",,
IDO1,3rd,IDO1_3,con (el) [la] ayuda de un enemigo de Joker,,
IDO1,3rd,IDO1_3,pero mientras estaba (al) [a] punto de empujarlo de un rascacielos,,
IDO1,3rd,IDO1_3,"y ella, que (era) [estaba] aún perdidamente enamorada del hombre",,
IDO1,3rd,IDO1_3,"y ella, que estaba aún [perdidamente] enamorada (perdidamente) del hombre",,
IDO1,3rd,IDO1_3,"de nuevo enamorados (uno de la otra), continuaron cometiendo crímenes",,
IDO1,3rd,IDO1_3,"de nuevo enamorados, continuaron cometiendo crímenes por un periodo [de tiempo]",,
IDO1,3rd,IDO1_3,Joker la había casi (matada) [matado] por celos,,
IDO1,3rd,IDO1_3,la motivación de vengarse por los abusos que había sufrido (por) [de la] mano del hombre,,
IDO1,3rd,IDO1_3,(donde) [en los que] a veces se amaban y colaboraban,,
IDO1,3rd,IDO1_3,y [en] otros querían poner fin a la vida del otro,,
IDO1,3rd,IDO1_3,y en otros (donde) querían poner fin a la vida del otro,,
IDO1,3rd,IDO1_3,"Harleen decidió vivir sola, intentando (conducir) [llevar] una vida lo más normal posible",,
IDO1,3rd,IDO1_3,la mala influencia del hombre que la había puesto frente (mucho) [a tanto] sufrimiento,,
IDO1,3rd,IDO1_3,"se hizo (terapista) [terapeuta], con la esperanza de poder comenzar una nueva vida",,
IDO1,3rd,IDO1_3,"se hizo terapeuta, (en) [con] la esperanza de poder comenzar una nueva vida",,
IDO1,3rd,IDO1_3,repetición léxica,,
IDO1,4th,IDO1_4,mientras (tu) [tú] dedicas cada segundo de tu vida,,
IDO1,4th,IDO1_4,dedicas cada segundo de tu vida (pensando) [a pensar] en él,,
IDO1,4th,IDO1_4,la persona de la que estás (infatuada) [prendada] ni sabe tu nombre,,
IDO1,4th,IDO1_4,"y, probablemente, ni (sabe) [siquiera] que existes",,
IDO1,4th,IDO1_4,gracias a (los) [estos] consejos perfectos para hacerte notar,,
IDO1,4th,IDO1_4,para hacerte notar (de) [por] tu príncipe azul,,
IDO1,4th,IDO1_4,"a los chicos (le) [les] importa un coño que seas profunda, intelectual y culta",,
IDO1,4th,IDO1_4,"tus uñas (sean) [,] afiladas como si fueran cuchillos rosas",,
IDO1,4th,IDO1_4,"y (que) tus pestañas postizas [,] (sean) tan largas que puedan producir una ráfaga de viento",,
IDO1,4th,IDO1_4,ponte tanto perfume (para) que tu cerebro se fría por el intenso aroma,,
IDO1,4th,IDO1_4,y no te olvides [de] mostrar toda la carne que posees,,
IDO1,4th,IDO1_4,una vez que (te haya notado) [se haya fijado en ti],,
IDO1,4th,IDO1_4,y (aquí) [entonces] tendrás que esforzarte particularmente,,
IDO1,4th,IDO1_4,él solo quiere un (publico) [público] para manifestar su narcisismo,,
IDO1,4th,IDO1_4,y no una persona con la cual tener una (real) [verdadera] conversación,,
IDO1,4th,IDO1_4,te invite a (tu) [su] casa,,
IDO1,4th,IDO1_4,ver esta nueva serie que tanto (le) [me] encanta,,
IDO1,4th,IDO1_4,si (el) [él] no te echa de casa porque su novia está llegando,,
IDO1,4th,IDO1_4,"y, si sigues (siendo) [estando] enamorada de él",,
IDO1,4th,IDO1_4,pero a ti (que) [qué] te importa,,
IDO1,4th,IDO1_4,pero a ti qué te (interesa) [importa],,
IDO1,4th,IDO1_4,"y, no te olvides, ¡(sí) [sé] tú misma!",,
IDO1,4th,IDO1_4,"y, no te olvides, ¡sé (tu) [tú] misma!",,
IHG1,1st,IHG1_1,para crear un mundo más seguro en [el] que vivir,,
IHG1,1st,IHG1_1,para crear un mundo más seguro en el que (podamos) vivir,,
IHG1,1st,IHG1_1,utilizar la prisión para fomentar la reinserción de (esa gente) [esas personas],,
IHG1,1st,IHG1_1,a pesar de que el propósito principal de la cárcel es (para) reducir el índice de criminalidad,,
IHG1,1st,IHG1_1,si no hubieran entrado en (este ambiente) [un entorno] tan psicológicamente dañino,,
IHG1,1st,IHG1_1,podrían (estar) [verse] involucrados en una trama criminal más grave,,
IHG1,1st,IHG1_1,podrían verse involucrados en (un sistema) [una trama] criminal más grave,,
IHG1,1st,IHG1_1,podrían verse involucrados en una trama [criminal] más grave (de crimen),,
IHG1,1st,IHG1_1,podrían verse involucrados en una trama criminal más (amplia) [grave],,
IHG1,1st,IHG1_1,se podría (discutir) [argumentar] que este entorno,,
IHG1,1st,IHG1_1,este entorno (se supone que es) [tiene que ser] agobiante,,
IHG1,1st,IHG1_1,este entorno tiene que ser (preocupante) [agobiante],,
IHG1,1st,IHG1_1,porque [ese] es el propósito del castigo,,
IHG1,1st,IHG1_1,es más probable que (desensibilice) [insensibilice] a los prisioneros,,
IHG1,1st,IHG1_1,el sistema educativo actual no es [lo] suficientemente específico,,
IHG1,1st,IHG1_1,para (los requisitos) [las necesidades] de cada preso,,
IHG1,1st,IHG1_1,[esto] proporcionará un incentivo para encontrar empleo fuera de la cárcel,,
IHG1,1st,IHG1_1,en vez de volver a (sumirse) [incurrir] en la delincuencia,,
IHG1,1st,IHG1_1,(eso) [esto] lo podemos ver a través del ejemplo de Noruega,,
IHG1,1st,IHG1_1,un enfoque más relajado (y) [e] individual,,
IHG1,1st,IHG1_1,ha (disminuido desde) [pasado de ser de] entre el 60% y el 70% (hasta) [a estar] entre el 20% y el 25%,,
IHG1,1st,IHG1_1,no se puede negar que este asunto (desproporcionadamente) afecta [desproporcionadamente] más,,
IHG1,1st,IHG1_1,puede dejar familias sin (unos) ingresos,,
IHG1,1st,IHG1_1,(fundamentalmente) para resolver el problema,,
IHG1,1st,IHG1_1,"para resolver el problema [de raíz], se tendría que echar un vistazo",,
IHG1,1st,IHG1_1,en vez de marcar casillas (para) [que] mostrar al mundo moderno como evidencia de progreso,,
IHG1,2nd,IHG1_2,"no obstante, (para) algunos afortunados ayer en el Reino Unido, pudieron ver el espectáculo",,
IHG1,2nd,IHG1_2,no es sorprendente que estos lustrosos (arcos iris) [arcoíris],,
IHG1,2nd,IHG1_2,"esa interacción (se) crea energía, y una parte de ella se emite en forma de luz",,
IHG1,2nd,IHG1_2,el (prodigo) [prodigio] recibió su nombre a principios del siglo XVII por el astrónomo y científico,,
IHG1,2nd,IHG1_2,ese fue exactamente el caso de los habitantes (costales) [de la costa] del Reino Unido,,
IHG1,2nd,IHG1_2,no solo fue un símbolo personal de los tiempos positivos (para) que le esperan a su sobrino,,
IHG1,2nd,IHG1_2,¿por qué es tan (rara) [raro] verla en esta parte del mundo?,,
IHG1,2nd,IHG1_2,"al final, el lugar donde (lo) [la] vi anoche estaba",,
IHG1,2nd,IHG1_2,estaba a (sólo) [solo] 30 minutos de mi casa,,
IHG1,2nd,IHG1_2,tratar de planear (para) ver la aurora boreal es como tratar de encontrar una aguja en un pajar,,
IHG1,2nd,IHG1_2,repetición léxica,,
IHG1,3rd,IHG1_3,es un concepto que tiene más de cinco millones de (maneras para definirlo) [definiciones],,
IHG1,3rd,IHG1_3,y hasta (que) [qué] punto se puede decir que es un proceso positivo o negativo,,
IHG1,3rd,IHG1_3,hasta qué punto se puede decir que [es] un proceso positivo o negativo,,
IHG1,3rd,IHG1_3,la misma experiencia con (respeto) [respecto] a la globalización,,
IHG1,3rd,IHG1_3,debido al hecho [de] que según el Banco Mundial hay 1200 millones de personas,,
IHG1,3rd,IHG1_3,con ingresos de menos de ($1) [1$] al día,,
IHG1,3rd,IHG1_3,con ingresos de menos de 1$ (cada) [al] día,,
IHG1,3rd,IHG1_3,con ingresos de menos de 1$ cada (dia) [día],,
IHG1,3rd,IHG1_3,este proceso ha sido distinto en (estas) [estos] lugares,,
IHG1,3rd,IHG1_3,se puede discutir que no es [este] el caso en todos los países,,
IHG1,3rd,IHG1_3,se puede discutir que no es este el caso en todos los (paises) [países],,
IHG1,3rd,IHG1_3,una brecha económica exagerada entre los (paises) [países],,
IHG1,3rd,IHG1_3,la globalización es un proceso destructivo (a) [de] la cultura,,
IHG1,3rd,IHG1_3,debido (al mezclar) [a la mezcla] de mercados ,,
IHG1,3rd,IHG1_3,también se (lo) [la] puede ver como una oportunidad,,
IHG1,3rd,IHG1_3,"sobre todo, a nivel mundial (economico) [económico]",,
IHG1,3rd,IHG1_3,la globalización ha actuado como un impulso para separar las (economias) [economías],,
IHG1,3rd,IHG1_3,separar las economías más desarrolladas de las que [lo] son menos,,
IHG1,3rd,IHG1_3,puede dar visibilidad a culturas diferentes en todas [las] partes del mundo,,
IHG1,3rd,IHG1_3,repetición léxica,,
IHG1,4th,IHG1_4,"un nuevo sospechoso, Nicandro, (quién) [quien] también estaba allí",,
IHG1,4th,IHG1_4,quien también estaba allí el día [en] que Sara murió,,
IHG1,4th,IHG1_4,"para los que se incorporan ahora a esta noticia, (desde) hace 18 años, una chica",,
IHG1,4th,IHG1_4,"murió al caer (de) [con] su paracaídas, que había sido manipulado",,
IHG1,4th,IHG1_4,estábamos en la casa del lago de mis padres (para) [por] las vacaciones de verano,,
IHG1,4th,IHG1_4,cuando decidimos salir (en) [con] el barco,,
IHG1,4th,IHG1_4,no sabíamos [hacer] nada mejor y habíamos estado bebiendo todo el día,,
IHG1,4th,IHG1_4,nada de esto habría pasado si no hubiéramos salido (en) [con] el barco,,
IHL1,1st,IHL1_1,"es cierto que, para la (mitad) [fracción] de la población que puede sobrevivir",,
IHL1,1st,IHL1_1,la idea amenazadora de ir a la cárcel se vuelve (redundante) [irrelevante],,
IHL1,1st,IHL1_1,es menos una cuestión de castigar y disuadir a los delincuentes (sino) [que] de proporcionar un,,
IHL1,1st,IHL1_1,"no (sólo) [solo] eso, sino que",,
IHL1,1st,IHL1_1,con su gran cantidad de (administración) [procedimientos burocráticos y administrativos],,
IHL1,1st,IHL1_1,es verdad que abordar la (causa) raíz de un problema ayudará no solo a entenderlo,,
IHL1,1st,IHL1_1,"no solo a entenderlo sino a resolverlo, (no obstante) [mientras que] limitarse a abordar lo que se ve",,
IHL1,1st,IHL1_1,(fundamentalmente) encerrar a la gente no es tan claro ni eficaz como pueda parecer,,
IHL1,1st,IHL1_1,repetición léxica,,
IHL1,2nd,IHL1_2,es el primer día del fin de (la) semana,,
IHL1,2nd,IHL1_2,lo que significa [que es] un día para mí,,
IHL1,2nd,IHL1_2,lo que significa que es un día para (mi) [mí],,
IHL1,2nd,IHL1_2,no hay nada mejor que pueda imaginar (en) hacer hoy,,
IHL1,2nd,IHL1_2,la (perezosa) gente [perezosa] aún duerme,,
IHL1,2nd,IHL1_2,(esa) [esta] es la infrecuente oportunidad que tengo para aclarar,,
IHL1,2nd,IHL1_2,esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar,,
IHL1,2nd,IHL1_2,sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo,,
IHL1,2nd,IHL1_2,en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia,,
IHL1,2nd,IHL1_2,se desmoronaría como si hubiera [sido] tragado por un agujero negro,,
IHL1,2nd,IHL1_2,no me parece una idea (intelligente) [inteligente] complicar excesivamente las cosas,,
IHL1,2nd,IHL1_2,no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas,,
IHL1,2nd,IHL1_2,"por eso, doy un paseo (religiosamente) cada sábado [religiosamente] por cualquier lugar que desee",,
IHL1,2nd,IHL1_2,"por eso, doy un paseo cada sábado (estrictamente) [religiosamente] por cualquier lugar que desee",,
IHL1,2nd,IHL1_2,claro que tengo algunas (elecciones) [preferencias],,
IHL1,2nd,IHL1_2,"(para) [como] referencia, Mam Tor significa ""la colina maternal""",,
IHL1,2nd,IHL1_2,el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta,,
IHL1,2nd,IHL1_2,el cielo azul me calienta (suficientemente) [lo suficiente como] para que me sienta contenta,,
IHL1,2nd,IHL1_2,a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar,,
IHL1,2nd,IHL1_2,como si los compusiera (en) [a] un ritmo seguro,,
IHL1,2nd,IHL1_2,el cielo juega con el sol durante (finos) [espléndidos] días como hoy,,
IHL1,2nd,IHL1_2,detrás de las nubes (alcochadas) [acolchadas],,
IHL1,2nd,IHL1_2,"no obstante, siempre triunfa (el) [la] esfera de fuego",,
IHL1,2nd,IHL1_2,"no obstante, siempre triunfa la (sphero) [esfera] de fuego",,
IHL1,2nd,IHL1_2,este clima apacible me (queda) [sienta] muy bien,,
IHL1,2nd,IHL1_2,"este clima apacible me sienta muy bien, (donde) [pues propicia que] los campos (están) [estén] cubiertos",,
IHL1,2nd,IHL1_2,hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul,,
IHL1,2nd,IHL1_2,(mostrando) [mostrándose] la belleza el uno al otro en su contraste,,
IHL1,2nd,IHL1_2,un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud,,
IHL1,2nd,IHL1_2,un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud],,
IHL1,2nd,IHL1_2,el (puro) aire [puro] me llena los pulmones,,
IHL1,2nd,IHL1_2,el aire puro [me] llena los pulmones,,
IHL1,2nd,IHL1_2,"el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar",,
IHL1,2nd,IHL1_2,con cada respiro [me] viene una sensación de tranquilidad incomparable,,
IHL1,2nd,IHL1_2,[puesto] que a mi alma le vale la pena subir,,
IHL1,2nd,IHL1_2,puesto que [a] mi alma le vale la pena subir,,
IHL1,2nd,IHL1_2,puesto que a mi alma [le] vale la pena subir,,
IHL1,2nd,IHL1_2,puesto que a mi alma le vale la pena (de) subir,,
IHL1,2nd,IHL1_2,sin mencionar las vistas panorámicas que abruman (a) los ojos,,
IHL1,2nd,IHL1_2,repetición léxica,,
IHL1,3rd,IHL1_3,"indudablemente, la globalización sigue a la cabeza (como un tema polémico) [de la polémica]",,
IHL1,3rd,IHL1_3,es un concepto centrado en el crecimiento financiero y [el] desarrollo industrial,,
IHL1,3rd,IHL1_3,es un concepto centrado en el crecimiento financiero y el (desarollo) [desarrollo] industrial,,
IHL1,3rd,IHL1_3,no es sorprendente que haya tantas entidades que no se (las beneficia) [benefician],,
IHL1,3rd,IHL1_3,no es sorprendente que haya tantas entidades que no se benefician [de este proceso],,
IHL1,3rd,IHL1_3,la (conferante) [conferenciante],,
IHL1,3rd,IHL1_3,la conferenciante (se moja) [toma partido] al decir que necesitamos,,
IHL1,3rd,IHL1_3,la conferenciante toma partido (en) [al] decir que necesitamos,,
IHL1,3rd,IHL1_3,manejar (esos) [estos] desafíos a medida que aprovechamos,,
IHL1,3rd,IHL1_3,a medida que aprovechamos (de) algunas de las oportunidades,,
IHL1,3rd,IHL1_3,algunas de las oportunidades que nos trae [la globalización] de forma responsable,,
IHL1,3rd,IHL1_3,la globalización ha (visto) [propiciado] un aumento en puestos de trabajo,,
IHL1,3rd,IHL1_3,"puestos de trabajo, inversión de riqueza (y) [e] integración de servicios",,
IHL1,3rd,IHL1_3,(la) [lo] cual significa que subsisten con alrededor de 1$ al día,,
IHL1,3rd,IHL1_3,lo cual significa [que] subsisten con alrededor de 1$ al día,,
IHL1,3rd,IHL1_3,lo cual significa que (les aprovecha de) [subsisten con] alrededor de 1$ al día,,
IHL1,3rd,IHL1_3,lo cual significa que subsisten con alrededor de ($1) [1$] al día,,
IHL1,3rd,IHL1_3,lo cual significa que subsisten con alrededor de 1$ (cada) [al] día,,
IHL1,3rd,IHL1_3,es un acontecimiento perjudicial que (continua dañar) [sigue dañando] a muchas comunidades,,
IHL1,3rd,IHL1_3,es un acontecimiento perjudicial que sigue dañando a [muchas] comunidades,,
IHL1,3rd,IHL1_3,que no pueden asimilar (con) el grandísimo crecimiento,,
IHL1,3rd,IHL1_3,el grandísimo crecimiento que (las) [les] espera,,
IHL1,3rd,IHL1_3,les espera [a causa de los] países desarrollados,,
IHL1,3rd,IHL1_3,a causa de los países (desarollados) [desarrollados],,
IHL1,3rd,IHL1_3,"(a continuación) [a pesar de esto], alguna gente afirmaría",,
IHL1,3rd,IHL1_3,"por el contrario, alguna gente (contaría) [afirmaría] que la globalización",,
IHL1,3rd,IHL1_3,tiene un impacto positivo (por) [en] el mundo,,
IHL1,3rd,IHL1_3,y que su (ser) [existencia] ha mejorado la división del trabajo,,
IHL1,3rd,IHL1_3,y que su existencia ha mejorado la división (de) [del] trabajo,,
IHL1,3rd,IHL1_3,(la) [el] capital (media) [medio] de cada país,,
IHL1,3rd,IHL1_3,el (cápital) [capital] medio de cada país,,
IHL1,3rd,IHL1_3,"no nos ha (traido) [traído] nada más que desafíos severos, una falta de paz y gente más pobre",,
IHL1,3rd,IHL1_3,debido a la (mal) [mala] distribución de la riqueza,,
IHL1,3rd,IHL1_3,estoy totalmente de acuerdo con la (conferante) [conferenciante],,
IHL1,3rd,IHL1_3,estoy totalmente de acuerdo con la conferenciante (con) [en] que necesitamos aprovechar,,
IHL1,3rd,IHL1_3,necesitamos aprovechar al máximo (de) las oportunidades que nos trae,,
IHL1,3rd,IHL1_3,(sino que tengamos) [pero teniendo] cuidado con los que tienen el poder,,
IHL1,3rd,IHL1_3,para (que prevengamos) [prevenir] que empeore la situación de pobreza,,
IHL1,3rd,IHL1_3,repetición léxica,,
IHL1,4th,IHL1_4,tras ver un (OVNI) [ovni],,
IHL1,4th,IHL1_4,los ciudadanos que estaban cerca del sitio (de) [en el] Tibidabo,,
IHL1,4th,IHL1_4,durante lo sucedido tenía prisa (para) [por] llevar a sus hijos a la escuela,,
IHL1,4th,IHL1_4,y jamás hubiera creído que (ocurriera) [sería posible],,
IHL1,4th,IHL1_4,"no obstante, (mientras que) el señor Márquez no era el único en Barcelona",,
IHL1,4th,IHL1_4,no era el único (de) [en] Barcelona que no podía creer lo que veían sus ojos,,
IHL1,4th,IHL1_4,[sino que] hubo también mucha otra gente,,
IHL1,4th,IHL1_4,sino que hubo también mucha [otra] gente,,
IHL1,4th,IHL1_4,hubo también mucha otra gente que (se quedaron asombrados) [se quedó asombrada],,
IHL1,4th,IHL1_4,una de (ellas) [esas personas] es la señora Velázquez,,
IHL1,4th,IHL1_4,(al) ver el ovni me extasió porque llevo años,,
IHL1,4th,IHL1_4,ver el (OVNI) [ovni] me extasión porque llevo años,,
IHL1,4th,IHL1_4,desde que se empezó a informar [sobre su avistamiento] hace aproximadamente unos setenta años,,
IHL1,4th,IHL1_4,desde que se empezó a informar sobre su avistamiento (desde) hace aproximadamente,,
IHL1,4th,IHL1_4,desde que se empezó a informar sobre su avistamiento (aproximadamente) hace [aproximadamente],,
IHL1,4th,IHL1_4,"(dado) [el hecho de] que el número de ""justificaciones"" (ha) [haya] continuado aumentando",,
IHL1,4th,IHL1_4,"es esencial que se exploren nuevos conceptos, por muy (extraño que parezca) [extraños que parezcan]",,
IHL1,4th,IHL1_4,"es esencial que se exploren nuevos conceptos, por muy extraños que (aparezcan) [parezcan]",,
IHL1,4th,IHL1_4,para que se (pueda) [puedan] evaluar estas nuevas ideas,,
IHL1,4th,IHL1_4,repetición léxica,,
IHL2,1st,IHL2_1,"(a través del) [en todo el] mundo, el resultado de cometer un delito",,
IHL2,1st,IHL2_1,es el objetivo y las consecuencias de este castigo [lo] que cambia por país,,
IHL2,1st,IHL2_1,"(en adición a) [a diferencia de] países como Noruega, Finlandia y Japón",,
IHL2,1st,IHL2_1,para que [tanto] los derechos de (ambos) la población (y) [como los de] los presos sean protegidos,,
IHL2,1st,IHL2_1,para que tanto los derechos (del público) [de la población] como los de los presos sean protegidos,,
IHL2,1st,IHL2_1,merece la pena considerar dos países con (sectores) [sistemas] penitenciarios que parecen,,
IHL2,1st,IHL2_1,una sociedad (sólo) [solo] funciona si protege los intereses de sus ciudadanos,,
IHL2,1st,IHL2_1,"si un preso no es violento, no hay que (separarlos) [separarlo] del resto de la sociedad",,
IHL2,1st,IHL2_1,separarlo del resto de la sociedad (por todas sus vidas) [para el resto de su vida],,
IHL2,1st,IHL2_1,la única solución para (ayudarlo) [ayudarlos] a escapar de una vida de crimen es reformar,,
IHL2,1st,IHL2_1,716 personas (para) [de] cada 100.000,,
IHL2,1st,IHL2_1,"716 personas de cada (100,000) [100.000]",,
IHL2,1st,IHL2_1,lo que se puede inferir de (este) [esto] es que su sistema no es efectivo,,
IHL2,1st,IHL2_1,ni como método (de) [para] evitar que las personas vuelvan a cometer delitos,,
IHL2,1st,IHL2_1,con una tasa de afroamericanos en la cárcel casi cinco veces [superior a] la de los americanos blancos,,
IHL2,1st,IHL2_1,proveer a los presos (con) [de] las cualificaciones necesarias para construir una vida fuera de la cárcel,,
IHL2,1st,IHL2_1,se puede ver que este [sistema] ha sido exitoso en comparación,,
IHL2,1st,IHL2_1,la tasa de reincidencia es una de las más bajas del mundo (con) [: de un] 20%,,
IHL2,1st,IHL2_1,[un] 32% más baja que la de los Estados Unidos,,
IHL2,1st,IHL2_1,de una forma más adecuada (de) [que] los sistemas de castigo,,
IHL2,1st,IHL2_1,no (sólo) [solo] rebaja la tasa de reincidencia,,
IHL2,1st,IHL2_1,la oportunidad [de] fomentar habilidades y seguir aprendiendo,,
IHL2,1st,IHL2_1,ayudaría a los presos a establecer una vida en (la) sociedad,,
IHL2,1st,IHL2_1,con menos afroamericanos en la cárcel y más (que han sido) rehabilitados,,
IHL2,1st,IHL2_1,repetición léxica,,
IHL2,2nd,IHL2_2,el terremoto en Turquía: ¿cómo podemos aprender de (esto) [él]?,,
IHL2,2nd,IHL2_2,un terremoto sacudió la región (del) sur y central de Turquía,,
IHL2,2nd,IHL2_2,un terremoto sacudió la región sur y central [de] Turquía,,
IHL2,2nd,IHL2_2,"el (disastre) [desastre] natural de 7,8 de magnitud se ha cobrado las vidas",,
IHL2,2nd,IHL2_2,las vidas de unas 42.000 personas en el último recuento y la tasa va (aumentando) [en aumento],,
IHL2,2nd,IHL2_2,dos líneas de falla que separan la placa tectónica euroasiática (con) [de] la de Anatolia,,
IHL2,2nd,IHL2_2,y (se consideran) [son consideradas] unas de las más activas del mundo,,
IHL2,2nd,IHL2_2,[solamente] la falla del norte (solamente) [ya] es responsable de por lo menos 13 temblores,,
IHL2,2nd,IHL2_2,"no obstante, se (acrédita) [acredita]",,
IHL2,2nd,IHL2_2,"no obstante, se (acredita) [atribuye] este incidente catastrófico a su hermana",,
IHL2,2nd,IHL2_2,a su hermana (al) [del] este,,
IHL2,2nd,IHL2_2,"Turquía es una región sísmica que, (por) [en] el último siglo, ha sufrido una sacudida",,
IHL2,2nd,IHL2_2,ha sufrido una sacudida (cada) [por] década,,
IHL2,2nd,IHL2_2,[parece necesario] (plantea) [plantearse] la pregunta,,
IHL2,2nd,IHL2_2,por qué no [se] han implementado medidas aptas para limitar el daño,,
IHL2,2nd,IHL2_2,por qué no se han implementado (aptas) medidas [aptas] para limitar el daño,,
IHL2,2nd,IHL2_2,limitar el daño que seguro que van a (sembrar) [infligir],,
IHL2,2nd,IHL2_2,una frontera que ha (quedado) [estado] cerrada durante 35 años,,
IHL2,2nd,IHL2_2,el problema subyacente aquí que hay que poner de relieve (se) [es] que más vale prevenir,,
IHL2,2nd,IHL2_2,implementar [una] legislación,,
IHL2,2nd,IHL2_2,(dado) [dada] su historia,,
IHL2,2nd,IHL2_2,son los edificios nuevos [los] que han provocado una fuerte indignación,,
IHL2,2nd,IHL2_2,son los edificios nuevos los que han provocado [una] fuerte indignación,,
IHL2,2nd,IHL2_2,son los edificios nuevos los que han provocado una fuerte indignación en (el público) [la población],,
IHL2,2nd,IHL2_2,la tecnología moderna (tiene la capacidad) [permite] construir estructuras,,
IHL2,2nd,IHL2_2,que pueden soportar terremotos y tsunamis y (huracanos) [huracanes],,
IHL2,2nd,IHL2_2,en cuanto al futuro de las ciudades (turquias) [turcas],,
IHL2,2nd,IHL2_2,en caso de más (disastres) [desastres],,
IHL2,2nd,IHL2_2,"el problema no radica en la tecnología, sino [en] que la tecnología",,
IHL2,2nd,IHL2_2,la tecnología no se (habían) [había] implementado,,
IHL2,2nd,IHL2_2,es una (foto) [estampa] que nadie quiere sacar,,
IHL2,2nd,IHL2_2,para poder aprender de (este) [esta],,
IHL2,2nd,IHL2_2,no queda más remedio que (recogerlo aparte) [analizarlo],,
IHL2,2nd,IHL2_2,y (aplicar) [ejercer] presión,,
