participant_ID,text_ID,error,error_type,fb_type
IDG1,IDG1_4,la raza humana tuvo que luchar [contra] una invasión mortífera de extraterrestres,reg.,I.M.
IDG1,IDG1_4,destruyendo el centro de control y matando [a] todos los Chitauri que atacaban la ciudad,reg.,D.M.
IDG1,IDG1_4,"Thor, el semidios (de) [del] trueno",det.,R
IDG1,IDG1_4,podemos informar (exclusivamente) [en exclusiva],sint.,D.N.M
IDG1,IDG1_4,los Chitauri han matado a 74 personas y (causaron) [costarán] millones de dólares,sust.,D.N.M
IDG1,IDG1_4,"por (la) primera vez, la raza humana tuvo que luchar",det.,D.N.M
IDG1,IDG1_4,los habitantes de Nueva York observaron con horror mientras (que) una flota de extraterrestres,sust.,I.M.
IDG1,IDG1_4,[el] martes comenzó con normalidad,det.,D.N.M
IDG1,IDG1_4,"los viajeros diarios, los turistas y los dueños de (los) negocios procedían con su día como siempre",det.,D.N.M
IDG1,IDG1_4,"los viajeros diarios, los turistas y los dueños de negocios procedían con (sus días) [su día] como siempre",núm.,D.M.
IDG1,IDG1_4,y Nueva York estaba tan (tranquilo) [tranquila] como nunca,gen.,D.M.
IDG1,IDG1_4,las criaturas aparecieron por un portal en el cielo a las 12:30 (por) [de] la tarde,reg.,D.N.M
IDG1,IDG1_4,todo el mundo intentó (a) huir para esconderse,reg.,D.N.M
IDG1,IDG1_4,todo el mundo intentó huir [para] esconderse,reg.,D.N.M
IDG1,IDG1_4,pero los paisanos no pudieron (superar) [vencer] a los invasores,sust.,None
IDG1,IDG1_4,eran criaturas muy fuertes y (rápidos) [rápidas],gen.,I.M.
IDG1,IDG1_4,Miles de Chitauri (pasó) [pasaron] por el portal,núm.,D.N.M
IDG1,IDG1_4,"las maquinaciones diabólicas del semidios Loki, que había causado [un gran] caos en Nuevo Méjico",elip.,D.M.
IDG1,IDG1_4,Los Vengadores (incluyaban) [incluían],creac.,D.N.M
IDG1,IDG1_4,"Thor, el semidios del (relámpago) [trueno]",sust.,R
IDG1,IDG1_4,Iron Man se fue volando antes de volver (llevando) [con] un misil nuclear,sust.,D.N.M
IDG1,IDG1_4,"Iron Man volaba cada vez más alto, hacia y luego (por el) [a través del] portal",reg.,D.N.M
IDG1,IDG1_4,empujó el misil hacia el (ejercito) [ejército] extraterrestre,ort.,D.N.M
IDG1,IDG1_4,Iron Man pudo volver a la Tierra [en] el último momento posible,reg.,D.N.M
IDG1,IDG1_4,"por el contrario, debemos tener en cuenta (la cuesta) [el coste] de esta victoria",sust.,D.M.
IDG1,IDG1_4,costarán millones de dólares (de) [por] los daños a los edificios de la ciudad,reg.,D.N.M
IDG1,IDG1_4,costarán millones de dólares por [los] daños a los edificios de la ciudad,det.,D.N.M
IDG1,IDG1_4,llevará mucho tiempo (para) reconstruir Nueva York,reg.,D.N.M
IDG1,IDG1_4,"los servicios de emergencia y (la gente ordinaria, pero valiente) [los ciudadanos ordinarios, pero valientes]",sust.,I.M.
IDG1,IDG1_4,"los servicios de emergencia y los ciudadanos ordinarios, [pero] valientes que ayudaron ayer",elip.,D.N.M
IDO1,IDO1_1,la persona que ha traído tanta tristeza y dolor a su vida está (confinado) [confinada],gen.,D.M.
IDO1,IDO1_1,tengan que aprender a sobrevivir en un ambiente nocivo para su (mentalidad) [salud mental],sust.,R
IDO1,IDO1_1,tengan que aprender a sobrevivir en un ambiente nocivo (por) [para] su salud mental,reg.,R
IDO1,IDO1_1,"por consiguiente, esta idea apoya la (idea) [tesis] según la cual las cárceles",sust.,None
IDO1,IDO1_1,para evitar la exposición de (criminales minores) [delincuentes menores] a los que,creac.,R
IDO1,IDO1_1,que deberían permanecer encerrados en su celda por el resto de (su vida) [sus vidas],núm.,D.N.M
IDO1,IDO1_1,se puede determinar que las cárceles (son) sí [son] un lugar que debe existir,ord.,D.N.M
IDO1,IDO1_1,la cárcel: ¿una condena o una segunda (posibilidad) [oportunidad]?,sust.,D.M.
IDO1,IDO1_1,si pensamos (a) [en] las cárceles y las personas que,reg.,None
IDO1,IDO1_1,las personas que tristemente llegan a estos lugares por (cualquiera) [cualquier] motivación,sust.,D.N.M
IDO1,IDO1_1,que deberían (ser cerrados) [permanecer encerrados] en su celda por el resto de sus vidas,sust.,R
IDO1,IDO1_1,otro aspecto que también muchas veces se ignora es que (en un modo o en el otro) [de un modo u otro],ana.,R
IDO1,IDO1_1,en este pequeño (articulo) [artículo],ort.,D.N.M
IDO1,IDO1_1,hay que considerar [que] convicto puede ser un asesino o un ladrón que ha robado algo de poco valor,elip.,D.N.M
IDO1,IDO1_1,"personas que realmente son inocentes, y que quizás han (hecho) [cometido] un error estúpido",sust.,D.N.M
IDO1,IDO1_1,quizás han cometido un error estúpido que los ha (traído) [llevado] allí,sust.,D.M.
IDO1,IDO1_1,a personas que son realmente un peligro (por) [para] la sociedad,reg.,D.N.M
IDO1,IDO1_1,causar que ellos se conviertan en (reales) [verdaderos] asesinos,sust.,D.N.M
IDO1,IDO1_1,"muchas veces, si (esta) [una] persona está en la cárcel",det.,D.M.
IDO1,IDO1_1,es normal (tener) [sentir] pena por los prisioneros,sust.,D.N.M
IDO1,IDO1_1,pero hay también que pensar en las (victimas) [víctimas] de estos tristes episodios,ort.,D.N.M
IDO1,IDO1_1,"a veces, una (victima) [víctima] se sentirá más segura sabiendo que la persona que ha traído",ort.,D.N.M
IDO1,IDO1_1,que ha traído tanta tristeza y dolor (en) [a] su vida,reg.,D.N.M
IDO1,IDO1_1,y no puede (dañar a esa persona o a otras) [dañarlos a ella o a otros],exce.,R
IDO1,IDO1_1,"a los que muchas veces se (llaman) [llama] ""balas perdidas""",núm.,D.N.M
IDO1,IDO1_2,"si hubiese seguido corriendo, habría llegado a [su] casa sana y salva",det.,D.N.M
IDO1,IDO1_2,"pero, como ya [se ha] mencionado, no podía usarlo",elip.,D.N.M
IDO1,IDO1_2,analizaba cualquier ruido o imagen (que podía ver) [a su alrededor],sust.,R
IDO1,IDO1_2,"por los árboles y sus ramas, que (asumían) [adquirían] vida propia gracias a estas luces tenues",sust.,D.N.M
IDO1,IDO1_2,"volvía al lado interno del camino, para no (hacerse) [dejarse] ver por los coches",sust.,D.N.M
IDO1,IDO1_2,prácticamente a unos pasos de su (casa) [destino],sust.,D.N.M
IDO1,IDO1_2,a veces lo único que se podía oír era el (respiro temblante) [tembloroso respirar] de Laura,ord.,R
IDO1,IDO1_2,porque su mente (revisaba) [pasaba revista a] los escenarios más tremendos y horrorosos,sint.,I.M.
IDO1,IDO1_2,y la escalofriante (quiete) [quietud] del camino le daba una sensación de miedo,creac.,D.N.M
IDO1,IDO1_2,tropezó con una piedra (atrapada en el) [que sobresalía del] terreno resbaladizo,sust.,I.L.
IDO1,IDO1_2,dentro del parque que era celebérrimo por ser uno de los más (arriesgados) [peligrosos] de la ciudad,sust.,D.N.M
IDO1,IDO1_2,"por culpa de un búho travieso, (hizo) [dejó] caer una rama que la golpeó",sust.,D.N.M
IDO1,IDO1_2,después [de] haber transcurrido una fantástica velada,reg.,D.N.M
IDO1,IDO1_2,para (poderse) [poder] sentir (en) [que recuperaba el] control de una situación,ord.,R
IDO1,IDO1_2,Laura decidió volver a su piso a (un horario) [una hora] irrazonable,sust.,D.N.M
IDO1,IDO1_2,duerme (a) [en] nuestra casa hoy,reg.,D.N.M
IDO1,IDO1_2,duerme en nuestra casa hoy y vuelve mañana a (tu casa) [la tuya],sust.,D.N.M
IDO1,IDO1_2,"pero ella, [como la] chica obstinada que era, insistió",elip.,D.N.M
IDO1,IDO1_2,y se fue (en) [por] la calle oscura,reg.,D.N.M
IDO1,IDO1_2,la calle oscura que la (traería) [llevaría] al parque cerca de su casa,sust.,D.M.
IDO1,IDO1_2,su móvil (estaba) [había] muerto,sust.,D.N.M
IDO1,IDO1_2,como siempre (hacia) [hacía] cuando caminaba sola,sust.,D.N.M
IDO1,IDO1_2,porque podía oír los ruidos y sonidos (de sus entornos) [a su alrededor],sust.,R
IDO1,IDO1_2,a veces se oían ruidos provenientes (da) [de] los arbustos movidos por el viento,sust.,D.N.M
IDO1,IDO1_2,"provenían de la calle [de] al lado del parque, separada por un recinto",reg.,D.N.M
IDO1,IDO1_2,donde algún coche de (transito) [tránsito],ort.,D.N.M
IDO1,IDO1_2,donde algún coche de (tránsito) [paso] a veces creaba sombras,sust.,D.N.M
IDO1,IDO1_2,sombras inquietantes animadas por los (arboles) [árboles],ort.,D.N.M
IDO1,IDO1_2,sombras inquietantes animadas por los árboles y sus (ramos) [ramas],sust.,D.N.M
IDO1,IDO1_2,lo ideal habría sido utilizar su móvil para (crear) [tener] luz,sust.,D.N.M
IDO1,IDO1_2,(estas) [la] ceguera y [la] sordera aumentaban el terror que Laura estaba sintiendo,det.,R
IDO1,IDO1_2,porque su mente pasaba revista a (todos) los escenarios más tremendos y horrorosos,exce.,I.M.
IDO1,IDO1_2,quizás un hombre podía (llegar) [salir] de las tinieblas para raptarla,sust.,D.N.M
IDO1,IDO1_2,un animal (selvático) [salvaje] habría podido agredirla,sust.,None
IDO1,IDO1_2,de una situación (en la que ella control no tenía) [que se le escapaba de las manos],sust.,R
IDO1,IDO1_2,"si oía un ruido sospechoso, se ponía [a caminar] por el lado del recinto",elip.,D.N.M
IDO1,IDO1_2,si algún coche llegaba por el lado [de] fuera del parque,reg.,D.N.M
IDO1,IDO1_2,pero su (presunción) [suposición] dio tiempo al asesino,sust.,None
IDO1,IDO1_3,"y ella, que (era) [estaba] aún perdidamente enamorada del hombre",sust. ,D.N.M
IDO1,IDO1_3,si algunas veces la pareja tenía (unos) momentos dulces e íntimos,det.,D.N.M
IDO1,IDO1_3,(donde) [en los que] a veces se amaban y colaboraban,sint.,D.N.M
IDO1,IDO1_3,"de nuevo enamorados, continuaron cometiendo crímenes por un periodo [de tiempo]",esp.,D.N.M
IDO1,IDO1_3,hasta el punto (donde) [en que] Harleen imploró a los doctores por tres meses,sint.,D.N.M
IDO1,IDO1_3,(para que pudiera) [que le permitieran] analizar al enfermo,sust.,R
IDO1,IDO1_3,que le permitieran analizar al enfermo (privadamente) [en privado],sint.,D.M.
IDO1,IDO1_3,él la sedujo en sus sesiones de psiquiatría (obteniendo su simpatía) [inspirando su compasión],sust.,I.M.
IDO1,IDO1_3,la relación de la psiquiatra novicia con el paciente (era caracterizada) [se caracterizaba],sust.,D.N.M
IDO1,IDO1_3,por ser extremamente (toxica) [tóxica],ort.,D.N.M
IDO1,IDO1_3,si [bien] algunas veces la pareja tenía momentos dulces e íntimos,sust.,None
IDO1,IDO1_3,si algunas veces la pareja tenía momentos dulces (y) [e] íntimos,ort.,D.N.M
IDO1,IDO1_3,"ella sobrevivió, y con una intensa sed de venganza, quiso eliminar a (lo que) [quien] previamente",pron.,D.N.M
IDO1,IDO1_3,con (el) [la] ayuda de un enemigo de Joker,gen.,D.N.M
IDO1,IDO1_3,pero mientras estaba (al) [a] punto de empujarlo de un rascacielos,det.,D.N.M
IDO1,IDO1_3,"y ella, que estaba aún [perdidamente] enamorada (perdidamente) del hombre",ord.,D.N.M
IDO1,IDO1_3,"de nuevo enamorados (uno de la otra), continuaron cometiendo crímenes",exce.,R
IDO1,IDO1_3,Joker la había casi (matada) [matado] por celos,gen.,D.N.M
IDO1,IDO1_3,la motivación de vengarse por los abusos que había sufrido (por) [de] la mano del hombre,reg.,D.N.M
IDO1,IDO1_3,la motivación de vengarse por los abusos que había sufrido de [la] mano del hombre,det.,D.N.M
IDO1,IDO1_3,y [en] otros querían poner fin a la vida del otro,reg.,D.N.M
IDO1,IDO1_3,y en otros (donde) querían poner fin a la vida del otro,exce.,D.N.M
IDO1,IDO1_3,"Harleen decidió vivir sola, intentando (conducir) [llevar] una vida lo más normal posible",sust.,D.N.M
IDO1,IDO1_3,la mala influencia del hombre que la había puesto frente a (mucho) [tanto] sufrimiento,sust.,D.N.M
IDO1,IDO1_3,la mala influencia del hombre que la había puesto frente [a] tanto sufrimiento,reg.,D.N.M
IDO1,IDO1_3,"se hizo (terapista) [terapeuta], con la esperanza de poder comenzar una nueva vida",sust.,D.M.
IDO1,IDO1_3,"se hizo terapeuta, (en) [con] la esperanza de poder comenzar una nueva vida",reg.,D.N.M
IDO1,IDO1_4,gracias a (los) [estos] consejos perfectos para hacerte notar,det.,D.N.M
IDO1,IDO1_4,"y, si sigues (siendo) [estando] enamorada de él",sust.,D.N.M
IDO1,IDO1_4,te invite a (tu) [su] casa,det.,I.M.
IDO1,IDO1_4,si (el) [él] no te echa de casa porque su novia está llegando,sust.,D.N.M
IDO1,IDO1_4,una vez que (te haya notado) [se haya fijado en ti],sust.,D.M.
IDO1,IDO1_4,la persona de la que estás (infatuada) [prendada] ni sabe tu nombre,creac.,D.N.M
IDO1,IDO1_4,mientras (tu) [tú] dedicas cada segundo de tu vida,sust.,D.N.M
IDO1,IDO1_4,dedicas cada segundo de tu vida (pensando) [a pensar] en él,reg.,D.M.
IDO1,IDO1_4,"y, probablemente, ni [siquiera] sabe que existes",elip.,D.N.M
IDO1,IDO1_4,para hacerte notar (de) [por] tu príncipe azul,reg.,D.N.M
IDO1,IDO1_4,"a los chicos (le) [les] importa un coño que seas profunda, intelectual y culta",núm.,D.N.M
IDO1,IDO1_4,tus uñas (sean) afiladas como si fueran cuchillos rosas,exce.,R
IDO1,IDO1_4,y (que) tus pestañas postizas (sean) tan largas que puedan producir una ráfaga de viento,exce.,R
IDO1,IDO1_4,ponte tanto perfume (para) que tu cerebro se fría por el intenso aroma,reg.,D.N.M
IDO1,IDO1_4,y no te olvides [de] mostrar toda la carne que posees,reg.,D.N.M
IDO1,IDO1_4,y (aquí) [entonces] tendrás que esforzarte particularmente,sust.,D.N.M
IDO1,IDO1_4,él solo quiere un (publico) [público] para manifestar su narcisismo,ort.,D.N.M
IDO1,IDO1_4,y no una persona con la cual tener una (real) [verdadera] conversación,sust.,D.N.M
IDO1,IDO1_4,ver esta nueva serie que tanto (le) [me] encanta,pron.,D.M.
IDO1,IDO1_4,pero a ti (que) [qué] te importa,sust.,R
IDO1,IDO1_4,pero a ti qué te (interesa) [importa],sust.,R
IDO1,IDO1_4,"y, no te olvides, ¡(sí) [sé] tú misma!",sust.,D.N.M
IDO1,IDO1_4,"y, no te olvides, ¡sé (tu) [tú] misma!",sust.,D.N.M
IHG1,IHG1_1,el sistema educativo actual no es [lo] suficientemente específico,det.,D.N.M
IHG1,IHG1_1,"para resolver el problema [de raíz], se tendría que echar un vistazo",elip.,R
IHG1,IHG1_1,(fundamentalmente) para resolver el problema,exce.,R
IHG1,IHG1_1,si no hubieran entrado en (este ambiente) [un entorno] tan psicológicamente dañino,sust.,R
IHG1,IHG1_1,[esto] proporcionará un incentivo para encontrar empleo fuera de la cárcel,det.,D.N.M
IHG1,IHG1_1,este entorno (se supone que es) [tiene que ser] agobiante,sust.,R
IHG1,IHG1_1,no se puede negar que este asunto (desproporcionadamente) afecta [desproporcionadamente] más,ord.,D.N.M
IHG1,IHG1_1,podrían verse involucrados en una trama criminal más (amplia) [grave],sust.,D.N.M
IHG1,IHG1_1,porque [ese] es el propósito del castigo,det.,D.N.M
IHG1,IHG1_1,para crear un mundo más seguro en [el] que vivir,det.,D.N.M
IHG1,IHG1_1,para crear un mundo más seguro en el que (podamos) vivir,exce.,D.M.
IHG1,IHG1_1,utilizar la prisión para fomentar la reinserción de (esa gente) [esas personas],sust.,D.M.
IHG1,IHG1_1,a pesar de que el propósito principal de la cárcel es (para) reducir el índice de criminalidad,reg.,D.N.M
IHG1,IHG1_1,podrían (estar) [verse] involucrados en una trama criminal más grave,sust.,D.N.M
IHG1,IHG1_1,podrían verse involucrados en (un sistema) [una trama] criminal más grave,sust.,D.N.M
IHG1,IHG1_1,podrían verse involucrados en una trama [criminal] más grave (de crimen),ana.,D.M.
IHG1,IHG1_1,se podría (discutir) [argumentar] que este entorno,sust.,D.N.M
IHG1,IHG1_1,este entorno tiene que ser (preocupante) [agobiante],sust.,R
IHG1,IHG1_1,es más probable que (desensibilice) [insensibilice] a los prisioneros,creac.,D.N.M
IHG1,IHG1_1,para (los requisitos) [las necesidades] de cada preso,sust.,D.N.M
IHG1,IHG1_1,en vez de volver a (sumirse) [incurrir] en la delincuencia,sust.,D.N.M
IHG1,IHG1_1,(eso) [esto] lo podemos ver a través del ejemplo de Noruega,det.,D.N.M
IHG1,IHG1_1,un enfoque más relajado (y) [e] individual,ort.,D.N.M
IHG1,IHG1_1,ha (disminuido desde) [pasado de ser de] entre el 60% y el 70% (hasta) [a estar] entre el 20% y el 25%,sust.,R
IHG1,IHG1_1,puede dejar familias sin (unos) ingresos,det.,D.N.M
IHG1,IHG1_1,en vez de marcar casillas (para) [que] mostrar al mundo moderno como evidencia de progreso,sust.,D.N.M
IHG1,IHG1_2,ese fue exactamente el caso de los habitantes (costales) [de la costa] del Reino Unido,creac.,D.N.M
IHG1,IHG1_2,no es sorprendente que estos lustrosos (arcos iris) [arcoíris],creac.,None
IHG1,IHG1_2,el (prodigo) [prodigio] recibió su nombre a principios del siglo XVII por el astrónomo y científico,sust.,D.N.M
IHG1,IHG1_2,"no obstante, (para) algunos afortunados ayer en el Reino Unido, pudieron ver el espectáculo",reg.,D.M.
IHG1,IHG1_2,"esa interacción (se) crea energía, y una parte de ella se emite en forma de luz",pron.,D.N.M
IHG1,IHG1_2,no solo fue un símbolo personal de los tiempos positivos (para) que le esperan a su sobrino,reg.,D.N.M
IHG1,IHG1_2,¿por qué es tan (rara) [raro] verla en esta parte del mundo?,gen.,D.M.
IHG1,IHG1_2,"al final, el lugar donde (lo) [la] vi anoche estaba",gen.,D.M.
IHG1,IHG1_2,estaba a (sólo) [solo] 30 minutos de mi casa,ort.,D.M.
IHG1,IHG1_2,tratar de planear (para) ver la aurora boreal es como tratar de encontrar una aguja en un pajar,reg.,D.N.M
IHG1,IHG1_3,la globalización es un proceso destructivo (a) [de] la cultura,reg.,D.N.M
IHG1,IHG1_3,hasta qué punto se puede decir que [es] un proceso positivo o negativo,elip.,D.N.M
IHG1,IHG1_3,con ingresos de menos de 1$ (cada) [al] día,sust.,None
IHG1,IHG1_3,este proceso ha sido distinto en (estas) [estos] lugares,gen.,D.N.M
IHG1,IHG1_3,la misma experiencia con (respeto) [respecto] a la globalización,sust.,I.L.
IHG1,IHG1_3,es un concepto que tiene más de cinco millones de (maneras para definirlo) [definiciones],ana.,R
IHG1,IHG1_3,y hasta (que) [qué] punto se puede decir que es un proceso positivo o negativo,sust.,D.N.M
IHG1,IHG1_3,debido al hecho [de] que según el Banco Mundial hay 1200 millones de personas,reg.,D.N.M
IHG1,IHG1_3,con ingresos de menos de ($1) [1$] al día,ort.,I.L.
IHG1,IHG1_3,con ingresos de menos de 1$ al (dia) [día],ort.,D.N.M
IHG1,IHG1_3,se puede discutir que no es [este] el caso en todos los países,det.,D.N.M
IHG1,IHG1_3,se puede discutir que no es este el caso en todos los (paises) [países],ort.,D.N.M
IHG1,IHG1_3,una brecha económica exagerada entre los (paises) [países],ort.,D.N.M
IHG1,IHG1_3,debido (al mezclar) [a la mezcla] de mercados,sust.,D.N.M
IHG1,IHG1_3,también se (lo) [la] puede ver como una oportunidad,gen.,I.L.
IHG1,IHG1_3,"sobre todo, a nivel mundial (economico) [económico]",ort.,D.N.M
IHG1,IHG1_3,la globalización ha actuado como un impulso para separar las (economias) [economías],ort.,D.N.M
IHG1,IHG1_3,separar las economías más desarrolladas de las que [lo] son menos,pron.,D.N.M
IHG1,IHG1_3,puede dar visibilidad a culturas diferentes en todas [las] partes del mundo,det.,D.N.M
IHG1,IHG1_4,no sabíamos [hacer] nada mejor y habíamos estado bebiendo todo el día,elip.,D.N.M
IHG1,IHG1_4,quien también estaba allí el día [en] que Sara murió,reg.,D.N.M
IHG1,IHG1_4,cuando decidimos salir (en) [con] el barco,reg.,D.N.M
IHG1,IHG1_4,"un nuevo sospechoso, Nicandro, (quién) [quien] también estaba allí",sust.,D.N.M
IHG1,IHG1_4,"para los que se incorporan ahora a esta noticia, (desde) hace 18 años, una chica",reg.,D.M.
IHG1,IHG1_4,"murió al caer (de) [con] su paracaídas, que había sido manipulado",reg.,D.N.M
IHG1,IHG1_4,estábamos en la casa del lago de mis padres (para) [por] las vacaciones de verano,reg.,D.M.
IHG1,IHG1_4,nada de esto habría pasado si no hubiéramos salido (en) [con] el barco,reg.,D.N.M
IHL1,IHL1_1,es menos una cuestión de castigar y disuadir a los delincuentes (sino) [que] de proporcionar un,sust.,D.N.M
IHL1,IHL1_1,"es cierto que, para la (mitad) [fracción] de la población que puede sobrevivir",sust.,I.M.
IHL1,IHL1_1,la idea amenazadora de ir a la cárcel se vuelve (redundante) [irrelevante],sust.,I.M.
IHL1,IHL1_1,"no (sólo) [solo] eso, sino que",ort.,D.N.M
IHL1,IHL1_1,con su gran cantidad de (administración) [procedimientos burocráticos y administrativos],sint.,None
IHL1,IHL1_1,es verdad que abordar la (causa) raíz de un problema ayudará no solo a entenderlo,exce.,D.N.M
IHL1,IHL1_1,"no solo a entenderlo sino a resolverlo, (no obstante) [mientras que] limitarse a abordar lo que se ve",sust.,D.N.M
IHL1,IHL1_1,(fundamentalmente) encerrar a la gente no es tan claro ni eficaz como pueda parecer,exce.,D.N.M
IHL1,IHL1_2,(esa) [esta] es la infrecuente oportunidad que tengo para aclarar,det.,D.N.M
IHL1,IHL1_2,claro que tengo algunas (elecciones) [preferencias],sust.,D.N.M
IHL1,IHL1_2,"no obstante, siempre triunfa la (sphero) [esfera] de fuego",creac.,D.N.M
IHL1,IHL1_2,como si los compusiera (en) [a] un ritmo seguro,reg.,D.N.M
IHL1,IHL1_2,"por eso, doy un paseo cada sábado (estrictamente) [religiosamente] por cualquier lugar que desee",sust.,D.N.M
IHL1,IHL1_2,"por eso, doy un paseo (religiosamente) cada sábado [religiosamente] por cualquier lugar que desee",ord.,D.N.M
IHL1,IHL1_2,es el primer día del fin de (la) semana,det.,D.N.M
IHL1,IHL1_2,"este clima apacible me sienta muy bien, (donde) [pues propicia que] los campos (están) [estén] cubiertos",sint.,I.M.
IHL1,IHL1_2,no me parece una idea (intelligente) [inteligente] complicar excesivamente las cosas,ort.,I.L.
IHL1,IHL1_2,el cielo azul me calienta (suficientemente) [lo suficiente como] para que me sienta contenta,sint.,R
IHL1,IHL1_2,lo que significa [que es] un día para mí,elip.,None
IHL1,IHL1_2,lo que significa que es un día para (mi) [mí],sust.,D.N.M
IHL1,IHL1_2,no hay nada mejor que pueda imaginar (en) hacer hoy,reg.,D.N.M
IHL1,IHL1_2,la (perezosa) gente [perezosa] aún duerme,ord.,D.M.
IHL1,IHL1_2,esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar,ord.,D.M.
IHL1,IHL1_2,sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo,sust.,D.N.M
IHL1,IHL1_2,en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia,exce.,D.N.M
IHL1,IHL1_2,se desmoronaría como si hubiera [sido] tragado por un agujero negro,elip.,D.N.M
IHL1,IHL1_2,no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas,ana.,D.N.M
IHL1,IHL1_2,"(para) [como] referencia, Mam Tor significa ""la colina maternal""",sust.,D.N.M
IHL1,IHL1_2,el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta,ord.,D.M.
IHL1,IHL1_2,a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar,sust.,D.N.M
IHL1,IHL1_2,el cielo juega con el sol durante (finos) [espléndidos] días como hoy,sust.,I.M.
IHL1,IHL1_2,detrás de las nubes (alcochadas) [acolchadas],creac.,I.M.
IHL1,IHL1_2,"no obstante, siempre triunfa (el) [la] esfera de fuego",gen.,D.N.M
IHL1,IHL1_2,este clima apacible me (queda) [sienta] muy bien,sust.,D.N.M
IHL1,IHL1_2,hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul,reg.,D.N.M
IHL1,IHL1_2,(mostrando) [mostrándose] la belleza el uno al otro en su contraste,pron.,D.N.M
IHL1,IHL1_2,un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud,elip.,D.N.M
IHL1,IHL1_2,un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud],sint.,R
IHL1,IHL1_2,el (puro) aire [puro] me llena los pulmones,ord.,D.M.
IHL1,IHL1_2,el aire puro [me] llena los pulmones,pron.,D.N.M
IHL1,IHL1_2,"el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar",pron.,D.N.M
IHL1,IHL1_2,con cada respiro [me] viene una sensación de tranquilidad incomparable,pron.,D.N.M
IHL1,IHL1_2,[puesto] que a mi alma le vale la pena subir,elip.,D.N.M
IHL1,IHL1_2,puesto que [a] mi alma le vale la pena subir,reg.,D.N.M
IHL1,IHL1_2,puesto que a mi alma [le] vale la pena subir,pron.,D.N.M
IHL1,IHL1_2,puesto que a mi alma le vale la pena (de) subir,reg.,D.N.M
IHL1,IHL1_2,sin mencionar las vistas panorámicas que abruman (a) los ojos,reg.,D.N.M
IHL1,IHL1_3,"no nos ha (traido) [traído] nada más que desafíos severos, una falta de paz y gente más pobre",ort.,D.N.M
IHL1,IHL1_3,es un concepto centrado en el crecimiento financiero y [el] desarrollo industrial,det.,D.N.M
IHL1,IHL1_3,la conferenciante toma partido (en) [al] decir que necesitamos,reg.,D.N.M
IHL1,IHL1_3,que no pueden asimilar (con) el grandísimo crecimiento,reg.,D.N.M
IHL1,IHL1_3,estoy totalmente de acuerdo con la conferenciante (con) [en] que necesitamos aprovechar,reg.,D.N.M
IHL1,IHL1_3,debido a la (mal) [mala] distribución de la riqueza,gen.,D.N.M
IHL1,IHL1_3,y que su (ser) [existencia] ha mejorado la división del trabajo,sust.,None
IHL1,IHL1_3,a causa de los países (desarollados) [desarrollados],ort.,None
IHL1,IHL1_3,es un acontecimiento perjudicial que (continua dañar) [sigue dañando] a muchas comunidades,creac.,D.N.M
IHL1,IHL1_3,a medida que aprovechamos (de) algunas de las oportunidades,reg.,D.N.M
IHL1,IHL1_3,(la) [el] capital (media) [medio] de cada país,gen.,D.N.M
IHL1,IHL1_3,la (conferante) [conferenciante],creac.,D.N.M
IHL1,IHL1_3,"indudablemente, la globalización sigue a la cabeza (como un tema polémico) [de la polémica]",reg.,R
IHL1,IHL1_3,es un concepto centrado en el crecimiento financiero y el (desarollo) [desarrollo] industrial,ort.,D.N.M
IHL1,IHL1_3,no es sorprendente que haya tantas entidades que no se (las beneficia) [benefician],pron.,D.N.M
IHL1,IHL1_3,no es sorprendente que haya tantas entidades que no se benefician [de este proceso],elip.,R
IHL1,IHL1_3,la conferenciante (se moja) [toma partido] al decir que necesitamos,sust.,I.M.
IHL1,IHL1_3,manejar (esos) [estos] desafíos a medida que aprovechamos,det.,D.N.M
IHL1,IHL1_3,algunas de las oportunidades que nos trae [la globalización] de forma responsable,esp.,I.M.
IHL1,IHL1_3,la globalización ha (visto) [propiciado] un aumento en puestos de trabajo,sust.,D.N.M
IHL1,IHL1_3,"puestos de trabajo, inversión de riqueza (y) [e] integración de servicios",ort.,D.N.M
IHL1,IHL1_3,(la) [lo] cual significa que subsisten con alrededor de 1$ al día,gen.,D.N.M
IHL1,IHL1_3,lo cual significa [que] subsisten con alrededor de 1$ al día,elip.,D.N.M
IHL1,IHL1_3,lo cual significa que (les aprovecha de) [subsisten con] alrededor de 1$ al día,sust.,R
IHL1,IHL1_3,lo cual significa que subsisten con alrededor de ($1) [1$] al día,ort.,D.N.M
IHL1,IHL1_3,lo cual significa que subsisten con alrededor de 1$ (cada) [al] día,sust.,None
IHL1,IHL1_3,es un acontecimiento perjudicial que sigue dañando a [muchas] comunidades,elip.,D.N.M
IHL1,IHL1_3,el grandísimo crecimiento que (las) [les] espera,pron.,D.N.M
