"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","fb_rate_per_type"
"1236","JTM1","JTM1_1","es decir [que], a mi entender, (que) ellos cometen crímenes porque carecen de capacidad de autogestión","Order","D.N.M","que",0,"que",12,0,462,1,29,0.0627705627705628,1,0.00216450216450216,0
"1237","JTM1","JTM1_1","para cada una, (como de) [en consonancia con] su papel en la reinserción","Substitution","R","como de",0,"en consonancia con",0,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1238","JTM1","JTM1_1","hay que dejar esta gestión (de gran número de delincuentes a la vez) [basada en la masificación]","Analysis","R","de gran número de delincuentes a la vez",0,"basada en la masificación",0,0,462,1,29,0.0627705627705628,1,0.00216450216450216,0
"1239","JTM1","JTM1_1","sin embargo, (es) [está] claro que hay que arreglar","Substitution","D.N.M","es",0,"está",3,1,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1240","JTM1","JTM1_1","pocos infractores [a la vez] para ofrecer orientaciones adecuadas","Ellipsis","D.N.M",NA,0,"a la vez",0,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1241","JTM1","JTM1_1","aparte de las personas [que] tienen problemas físicos o mentales","Ellipsis","D.N.M",NA,0,"que",11,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1242","JTM1","JTM1_1","con presupuestos (pequeño) [pequeños]","Number","D.N.M","pequeño",0,"pequeños",0,0,462,1,29,0.0627705627705628,3,0.00649350649350649,0
"1243","JTM1","JTM1_1","en Japón, se (acogen) [acoge a] numerosos infractores en cada cárcel grande","Government","D.N.M","acogen",0,"acoge a",0,0,462,1,29,0.0627705627705628,5,0.0108225108225108,0
"1244","JTM1","JTM1_1","debe ofrecer direcciones y tareas adecuadas para cada (uno) [una]","Gender","D.M.","uno",0,"una",2,0,462,1,29,0.0627705627705628,1,0.00216450216450216,0
"1245","JTM1","JTM1_1","debe ofrecer direcciones y tareas adecuadas (a) [para] cada una","Government","D.N.M","a",0,"para",3,1,462,1,29,0.0627705627705628,5,0.0108225108225108,0
"1246","JTM1","JTM1_1","la cárcel tiene que ser la pena (para) [de] los crímenes","Government","D.N.M","para",1,"de",19,2,462,1,29,0.0627705627705628,5,0.0108225108225108,0
"1247","JTM1","JTM1_1","la cárcel necesita establecer un reglamento de vida (detalladamente) [muy detallado]","Synthesis","R","detalladamente",0,"muy detallado",0,0,462,1,29,0.0627705627705628,1,0.00216450216450216,0
"1248","JTM1","JTM1_1","por ejemplo, puede fijar [la] hora de levantarse","Determination","D.N.M",NA,0,"la",7,2,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1249","JTM1","JTM1_1","debe garantizarse más libertad de vida (de) [a] los delincuentes","Government","D.N.M","de",0,"a",5,0,462,1,29,0.0627705627705628,5,0.0108225108225108,0
"1250","JTM1","JTM1_1","condiciones y (hábito) [hábitos] de su vida","Number","D.N.M","hábito",0,"hábitos",0,0,462,1,29,0.0627705627705628,3,0.00649350649350649,0
"1251","JTM1","JTM1_1","es decir, a (mí) [mi] entender","Substitution","D.N.M","mí",0,"mi",3,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1252","JTM1","JTM1_1","estoy de acuerdo con ofrecerles (el) tiempo libre","Determination","D.N.M","el",6,NA,0,2,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1253","JTM1","JTM1_1","creo que es importante que actúen según (el) [un] orden","Determination","D.N.M","el",0,"un",1,0,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1254","JTM1","JTM1_1","creo que la severidad de [la] vida en la cárcel","Determination","None",NA,0,"la",6,1,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1255","JTM1","JTM1_1","creo que la severidad de la vida en [la] cárcel","Determination","D.N.M",NA,0,"la",2,0,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1256","JTM1","JTM1_1","así que lleva (a) [al] mantenimiento del orden social","Determination","D.N.M","a",1,"al",4,0,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1257","JTM1","JTM1_1","[lo cual] es eficiente para administrar","Ellipsis","R",NA,0,"lo cual",0,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1258","JTM1","JTM1_1","eficiente para administrar [estas instituciones] con presupuestos pequeños","Ellipsis","D.N.M",NA,0,"estas instituciones",0,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1259","JTM1","JTM1_1","varias personas que tienen (hándicap) [hándicaps] se quedan atrás","Number","D.N.M","hándicap",0,"hándicaps",0,0,462,1,29,0.0627705627705628,3,0.00649350649350649,0
"1260","JTM1","JTM1_1","este problema [se] relaciona con el alto porcentaje de residentes entre los detenidos","Pronoun","D.N.M",NA,0,"se",6,0,462,1,29,0.0627705627705628,2,0.00432900432900433,0
"1261","JTM1","JTM1_1","para ayudar a todas las personas en la cárcel a (reintegrar) [reintegrarse] en la sociedad","Pronoun","D.N.M","reintegrar",0,"reintegrarse",0,0,462,1,29,0.0627705627705628,2,0.00432900432900433,0
"1262","JTM1","JTM1_1","hay que dejar (una) [esta] gestión basada en la masificación","Determination","D.N.M","una",2,"esta",5,1,462,1,29,0.0627705627705628,7,0.0151515151515152,0
"1263","JTM1","JTM1_1","cada cárcel debe ser pequeña y (trata) [tratar con] pocos infractores","Substitution","R","trata",0,"tratar con",0,0,462,1,29,0.0627705627705628,4,0.00865800865800866,0
"1264","JTM1","JTM1_1","y al mismo tiempo disponer [de] un sistema de dirección adaptada","Government","D.N.M",NA,0,"de",0,0,462,1,29,0.0627705627705628,5,0.0108225108225108,0
"1265","JTM1","JTM1_2","en cuanto (a) [al] verano","Determination","D.N.M","a",0,"al",3,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1266","JTM1","JTM1_2","(me) [a mí] todavía [me] quedan dos más","Government","R","me",0,"a mí, me",2,0,672,2,33,0.0491071428571429,6,0.00892857142857143,0.0108225108225108
"1267","JTM1","JTM1_2","y ahora [es] la hora de aprender japonés","Ellipsis","D.N.M",NA,0,"es",3,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1268","JTM1","JTM1_2","y ahora es la hora (para) [de] aprender japonés","Government","D.N.M","para",0,"de",0,1,672,2,33,0.0491071428571429,6,0.00892857142857143,0.0476190476190476
"1269","JTM1","JTM1_2","de hecho, (uno de los) [una de las cosas] que más me gustan","Specification","R","uno de los",0,"una de las cosas",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0108225108225108
"1270","JTM1","JTM1_2","cuatro estaciones distintas por (un) año a causa del monzón","Determination","D.N.M","un",0,NA,0,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1271","JTM1","JTM1_2","la cantidad de polen causa (la) alergia a mucha gente en primavera","Determination","D.N.M","la",4,NA,0,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1272","JTM1","JTM1_2","de hecho, él ya ha aprobado [los exámenes de] dos universidades","Specification","D.N.M",NA,0,"los exámenes de",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1273","JTM1","JTM1_2","siento que cada estación tiene algún problema, o sea, (los) deméritos","Determination","D.N.M","los",3,NA,0,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1274","JTM1","JTM1_2","aunque [normalmente] apenas nieva en Tokio, este año ya ha nevado tres veces","Ellipsis","D.N.M",NA,0,"normalmente",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1275","JTM1","JTM1_2","mi compañera (del) [de] intercambio de idioma","Determination","D.N.M","del",2,"de",5,2,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1276","JTM1","JTM1_2","hoy también vamos a quedar en (la cafetería que es nuestra favorita) [nuestra cafetería favorita]","Analysis","D.M.","la cafetería que es nuestra favorita",0,"nuestra cafetería favorita",0,0,672,2,33,0.0491071428571429,3,0.00446428571428571,0.00216450216450216
"1277","JTM1","JTM1_2","como llegué (a) un poco antes a la cita","Government","D.N.M","a",0,NA,0,0,672,2,33,0.0491071428571429,6,0.00892857142857143,0.0476190476190476
"1278","JTM1","JTM1_2","como llegué [un] poco antes a la cita","Determination","D.N.M",NA,0,"un",1,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1279","JTM1","JTM1_2","como llegué un poco antes (de) [a] la cita","Government","D.M.","de",3,"a",2,0,672,2,33,0.0491071428571429,6,0.00892857142857143,0.00216450216450216
"1280","JTM1","JTM1_2","una de las cosas (más) que [más] me gustan de Barcelona","Order","D.N.M","más",0,"más",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1281","JTM1","JTM1_2","para mí, es increíble que todos los días haga (tan) [tanto] sol","Substitution","D.N.M","tan",0,"tanto",0,0,672,2,33,0.0491071428571429,5,0.00744047619047619,0.0476190476190476
"1282","JTM1","JTM1_2","creo que he usado (los) [el] paraguas menos de cinco veces","Number","D.N.M","los",0,"el",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1283","JTM1","JTM1_2","creo que he usado el paraguas (solo) menos de cinco veces","Excess word(s)","D.N.M","solo",0,NA,0,0,672,2,33,0.0491071428571429,1,0.00148809523809524,0.0476190476190476
"1284","JTM1","JTM1_2","menos de cinco veces (desde hace) [en este] medio año","Substitution","R","desde hace",0,"en este",0,0,672,2,33,0.0491071428571429,5,0.00744047619047619,0.0108225108225108
"1285","JTM1","JTM1_2","llueve a veces, pero (me) siento que es solo temporal en casi todos los casos","Pronoun","D.M.","me",0,NA,0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.00216450216450216
"1286","JTM1","JTM1_2","la semana pasada estaba bastante ocupada (para) [por] los exámenes, pero ahora estoy","Government","D.M.","para",0,"por",1,0,672,2,33,0.0491071428571429,6,0.00892857142857143,0.00216450216450216
"1287","JTM1","JTM1_2","a mí todavía me quedan (los) dos más","Determination","D.N.M","los",3,NA,0,0,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1288","JTM1","JTM1_2","el otro día me dijiste que tu hermano (tendría) [haría] la selectividad, ¿no?","Substitution","D.N.M","tendría",0,"haría",1,0,672,2,33,0.0491071428571429,5,0.00744047619047619,0.0476190476190476
"1289","JTM1","JTM1_2","el otro día me dijiste que tu hermano haría [la] selectividad, ¿no?","Determination","D.N.M",NA,0,"la",2,2,672,2,33,0.0491071428571429,8,0.0119047619047619,0.0476190476190476
"1290","JTM1","JTM1_2","mi madre me dijo que este invierno (de) [en] Japón ha sido muy frío","Government","D.N.M","de",3,"en",3,1,672,2,33,0.0491071428571429,6,0.00892857142857143,0.0476190476190476
"1291","JTM1","JTM1_2","en el verano puedes (disfrutarte) [disfrutar] en la playa","Pronoun","D.N.M","disfrutarte",0,"disfrutar",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1292","JTM1","JTM1_2","me parece que cada mes se (ofrece) [ofrecen]","Number","None","ofrece",0,"ofrecen",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.00216450216450216
"1293","JTM1","JTM1_2","me parece que cada mes (se ofrecen) [puedes encontrar] diferentes paisajes naturales","Substitution","R","se ofrecen",0,"puedes encontrar",0,0,672,2,33,0.0491071428571429,5,0.00744047619047619,0.0108225108225108
"1294","JTM1","JTM1_2","es cierto que en Japón hay (distintas) cuatro estaciones [distintas]","Order","D.N.M","distintas",0,"distintas",0,0,672,2,33,0.0491071428571429,2,0.00297619047619048,0.0476190476190476
"1295","JTM1","JTM1_2","yo prefiero el clima de Barcelona (a el) [al] de Japón","Analysis","D.M.","a el",1,"a el",2,0,672,2,33,0.0491071428571429,3,0.00446428571428571,0.00216450216450216
"1296","JTM1","JTM1_2","por ejemplo, (un montón) [la cantidad] de polen causa alergia","Substitution","R","un montón",0,"la cantidad",0,0,672,2,33,0.0491071428571429,5,0.00744047619047619,0.0108225108225108
"1297","JTM1","JTM1_2","siento que cada año dura (más corto) [menos]","Analysis","R","más corto",0,"menos",0,0,672,2,33,0.0491071428571429,3,0.00446428571428571,0.0108225108225108
"1298","JTM1","JTM1_3","según su argumento, principalmente hay dos problemas (sobre) [con respecto a] este tema","Government","D.N.M","sobre",0,"con respecto a",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1299","JTM1","JTM1_3","también tienen (poderes) [recursos] propios y posibilidades","Substitution","None","poderes",0,"recursos",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.00148809523809524
"1300","JTM1","JTM1_3","servirá (a) [para] disminuir la diferencia debida al entorno de vida","Government","D.N.M","a",0,"para",2,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1301","JTM1","JTM1_3","deben tener más (interesa) [interés] en la economía y la política","Substitution","D.N.M","interesa",0,"interés",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1302","JTM1","JTM1_3","el crecimiento de [la] economía internacional","Determination","D.N.M",NA,0,"la",5,1,255,3,28,0.109803921568627,2,0.00784313725490196,0.03125
"1303","JTM1","JTM1_3","la expansión de mercado produjo (una repetición de) [repetidas] crisis financieras","Analysis","None","una repetición de",0,"repetidas",0,0,255,3,28,0.109803921568627,1,0.00392156862745098,0.00148809523809524
"1304","JTM1","JTM1_3","es necesario (que) dar suficientes oportunidades","Excess word(s)","D.N.M","que",0,NA,0,0,255,3,28,0.109803921568627,1,0.00392156862745098,0.03125
"1305","JTM1","JTM1_3","la expansión de mercado (produció) [produjo] repetidas crisis financieras","Creation","D.N.M","produció",0,"produjo",0,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.03125
"1306","JTM1","JTM1_3","además, (está) [es] cierto que existen luchas a causa de la difícil situación económica","Substitution","D.N.M","está",0,"es",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1307","JTM1","JTM1_3","repetidas crisis (financiales) [financieras]","Creation","D.N.M","financiales",0,"financieras",0,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.03125
"1308","JTM1","JTM1_3","no está beneficiando a (toda la gente en) [todo] el mundo","Synthesis","D.N.M","toda la gente en",0,"todo",1,0,255,3,28,0.109803921568627,2,0.00784313725490196,0.03125
"1309","JTM1","JTM1_3","como los países (desarrollando) [en vías de desarrollo] también tienen recursos","Synthesis","D.N.M","desarrollando",0,"en vías de desarrollo",0,0,255,3,28,0.109803921568627,2,0.00784313725490196,0.03125
"1310","JTM1","JTM1_3","aunque (esta fenómena) [este fenómeno] ha influido en el crecimiento de la economía internacional","Gender","D.N.M","esta fenómena",0,"este fenómeno",0,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.03125
"1311","JTM1","JTM1_3","todavía numerosas personas siguen viviendo (con) [en] pobreza","Government","D.N.M","con",0,"en",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1312","JTM1","JTM1_3","en el discurso, se insiste [en] que la globalización actual","Government","D.N.M",NA,0,"en",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1313","JTM1","JTM1_3","desde mi punto de vista, el argumento de la conferencia (tiene razón) [es sólido]","Substitution","R","tiene razón",0,"es sólido",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.00892857142857143
"1314","JTM1","JTM1_3","ha causado una gran diferencia (de) [entre] los pobres y los ricos","Government","D.N.M","de",1,"entre",2,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1315","JTM1","JTM1_3","es (una) [un] sistema","Gender","D.N.M","una",0,"un",0,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.03125
"1316","JTM1","JTM1_3","es un sistema [en el] que los países desarrollados","Ellipsis","D.N.M",NA,0,"en el",0,0,255,3,28,0.109803921568627,1,0.00392156862745098,0.03125
"1317","JTM1","JTM1_3","los países desarrollados pueden (obtener los méritos) [quedarse con todos los recursos]","Substitution","I.M.","obtener los méritos",0,"quedarse con todos los recursos",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0
"1318","JTM1","JTM1_3","en cuanto a la solución (de) [para] mejorar la situación","Government","D.N.M","de",1,"para",2,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1319","JTM1","JTM1_3","estoy de acuerdo en (el) que los estudiantes deben tener más interés","Determination","D.N.M","el",3,NA,0,0,255,3,28,0.109803921568627,2,0.00784313725490196,0.03125
"1320","JTM1","JTM1_3","deben tener más interés (a) [en] la economía y la política","Government","D.N.M","a",0,"en",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1321","JTM1","JTM1_3","servirá para disminuir la diferencia (debido) [debida] al entorno de vida","Gender","D.M.","debido",0,"debida",1,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.00744047619047619
"1322","JTM1","JTM1_3","también tienen recursos (originales) [propios] y posibilidades","Substitution","D.N.M","originales",0,"propios",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.03125
"1323","JTM1","JTM1_3","es necesario dar (suficiente) [suficientes] oportunidades","Number","D.N.M","suficiente",0,"suficientes",0,0,255,3,28,0.109803921568627,1,0.00392156862745098,0.03125
"1324","JTM1","JTM1_3","la globalización de hoy se debe (invertir) [regular]","Substitution","D.M.","invertir",0,"regular",0,0,255,3,28,0.109803921568627,7,0.0274509803921569,0.00744047619047619
"1325","JTM1","JTM1_3","con (ayudo) [ayuda] de la educación","Creation","D.N.M","ayudo",0,"ayuda",0,0,255,3,28,0.109803921568627,3,0.0117647058823529,0.03125
"1326","JTM1","JTM1_4","el experto (de) [en] animales","Government","R","de",NA,"en",NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.00392156862745098
"1327","JTM1","JTM1_4","¿ya no podemos vivir sin hacernos (daños) [daño]?","Number","D.N.M","daños",NA,"daño",NA,NA,425,4,28,0.0658823529411765,5,0.0117647058823529,0.0862745098039216
"1328","JTM1","JTM1_4","requerían tres meses (para la) [de] recuperación","Government","D.N.M","para la",NA,"de",NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.0862745098039216
"1329","JTM1","JTM1_4","desde que [se] inició este año 2022","Pronoun","D.N.M",NA,NA,"se",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.0862745098039216
"1330","JTM1","JTM1_4","con el envejecimiento de la poblacióm (en) [del] campo","Government","D.N.M","en",NA,"del",NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.0862745098039216
"1331","JTM1","JTM1_4","sin embargo, sufrió (las) lesiones que requerían tres meses","Determination","D.N.M","las",NA,NA,NA,NA,425,4,28,0.0658823529411765,4,0.00941176470588235,0.0862745098039216
"1332","JTM1","JTM1_4","y ahora está desapareciendo la (zona) [distancia] entre asentamientos humanos y animales","Substitution","D.N.M","zona",NA,"distancia",NA,NA,425,4,28,0.0658823529411765,3,0.00705882352941176,0.0862745098039216
"1333","JTM1","JTM1_4","escuchado (su grita) [sus gritos]","Creation","D.N.M","su grita",NA,"sus gritos",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.0862745098039216
"1334","JTM1","JTM1_4","rápidamente fue llevado al hospital, (y) [donde] recibió el tratamiento que necesitaba","Substitution","D.N.M","y",NA,"donde",NA,NA,425,4,28,0.0658823529411765,3,0.00705882352941176,0.0862745098039216
"1335","JTM1","JTM1_4","ya han ocurrido más de (los) 400 accidentes con osos en todo el país","Determination","D.N.M","los",NA,NA,NA,NA,425,4,28,0.0658823529411765,4,0.00941176470588235,0.0862745098039216
"1336","JTM1","JTM1_4","un hombre resultó herido en un ataque de (un) oso","Determination","D.N.M","un",NA,NA,NA,NA,425,4,28,0.0658823529411765,4,0.00941176470588235,0.0862745098039216
"1337","JTM1","JTM1_4","cada año el número de (animal salvaje que entra) [animales salvajes que entran]","Number","R","animal salvaje que entra",NA,"animales salvajes que entran",NA,NA,425,4,28,0.0658823529411765,5,0.0117647058823529,0.00392156862745098
"1338","JTM1","JTM1_4","en (el área) [áreas] de residencia humana","Number","R","el área",NA,"áreas",NA,NA,425,4,28,0.0658823529411765,5,0.0117647058823529,0.00392156862745098
"1339","JTM1","JTM1_4","un hombre (que tiene) [de] 65 años fue atacado por un oso","Analysis","D.N.M","que tiene",NA,"de",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.0862745098039216
"1340","JTM1","JTM1_4","el experto en (animal) [animales]","Number","R","animal",NA,"animales",NA,NA,425,4,28,0.0658823529411765,5,0.0117647058823529,0.00392156862745098
"1341","JTM1","JTM1_4","estuviera buscando algo para comer (y) [cuando] llegó a la zona humana","Substitution","D.N.M","y",NA,"cuando",NA,NA,425,4,28,0.0658823529411765,3,0.00705882352941176,0.0862745098039216
"1342","JTM1","JTM1_4","después de unos veinte minutos vagando [por ahí]","Ellipsis","R",NA,NA,"por ahí",NA,NA,425,4,28,0.0658823529411765,1,0.00235294117647059,0.00392156862745098
"1343","JTM1","JTM1_4","atacó a la persona y le mordió (a) los brazos y las piernas","Government","D.N.M","a",NA,NA,NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.0862745098039216
"1344","JTM1","JTM1_4","atacó a la persona y [le] mordió los brazos y las piernas (de él)","Pronoun","D.M.","de él",NA,"le",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.00784313725490196
"1345","JTM1","JTM1_4","los otros que (había) [habían] escuchado sus gritos","Number","D.N.M","había",NA,"habían",NA,NA,425,4,28,0.0658823529411765,5,0.0117647058823529,0.0862745098039216
"1346","JTM1","JTM1_4","escuchado (a) sus gritos","Government","D.N.M","a",NA,NA,NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.0862745098039216
"1347","JTM1","JTM1_4","rápidamente fue llevado al hospital, donde recibió [el] tratamiento [que necesitaba]","Specification","R",NA,NA,"el, que necesitaba",NA,NA,425,4,28,0.0658823529411765,1,0.00235294117647059,0.00392156862745098
"1348","JTM1","JTM1_4","pero fue [la] primera vez que alguien fue atacado","Determination","D.N.M",NA,NA,"la",NA,NA,425,4,28,0.0658823529411765,4,0.00941176470588235,0.0862745098039216
"1349","JTM1","JTM1_4","pero fue la primera vez (de) que alguien fue atacado","Government","D.N.M","de",NA,NA,NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.0862745098039216
"1350","JTM1","JTM1_4","[a] los osos (se faltan) [les falta] la comida antes de la hibernación","Government","R","se faltan",NA,"a, les falta",NA,NA,425,4,28,0.0658823529411765,7,0.0164705882352941,0.00392156862745098
"1351","JTM1","JTM1_4","a (cause) [causa] de eventos climáticos extremos","Creation","D.N.M","cause",NA,"causa",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.0862745098039216
"1352","JTM1","JTM1_4","(el) [nuestro] lugar de residencia (de nosotros)","Analysis","D.N.M","el, de nosotros",NA,"nuestro",NA,NA,425,4,28,0.0658823529411765,2,0.00470588235294118,0.0862745098039216
"1353","JTM1","JTM1_4","y (la) [el] de los osos están acercándose","Gender","D.M.","la",NA,"el",NA,NA,425,4,28,0.0658823529411765,1,0.00235294117647059,0.00784313725490196
"1354","PBZ1","PBZ1_1","la crueldad con la cual (comititieron) [cometieron] estos crímenes","Creation","D.N.M","comititieron",0,"cometieron",1,0,797,1,42,0.0526976160602258,1,0.00125470514429109,0
"1355","PBZ1","PBZ1_1","(por) segundo, la cárcel permite el mantenimiento","Analysis","D.N.M","por",0,NA,0,0,797,1,42,0.0526976160602258,3,0.00376411543287327,0
"1356","PBZ1","PBZ1_1","(pero) [no obstante], ¿es igual de efectiva como institución de resocialización?","Substitution","D.N.M","pero",0,"no obstante",2,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1357","PBZ1","PBZ1_1","hasta el punto [de] que, incluso, es capaz de matar a otro","Government","D.N.M",NA,1,"de",3,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1358","PBZ1","PBZ1_1","dicha práctica (produjo reducida) [redujo la] capacidad mental y física de un prisionero","Analysis","D.N.M","produjo reducida",0,"redujo la",0,0,797,1,42,0.0526976160602258,3,0.00376411543287327,0
"1359","PBZ1","PBZ1_1","(en tanto que) [siempre y cuando] cambiemos la actitud común hacia la cárcel","Substitution","D.M.","en tanto que",0,"siempre y cuando",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1360","PBZ1","PBZ1_1","para (asumir) [resumir], la cárcel tiene potencial como institución","Substitution","D.N.M","asumir",0,"resumir",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1361","PBZ1","PBZ1_1","mientras [que] parece cierto que la cárcel funciona bien en cuanto a la protección de la sociedad","Substitution","D.N.M",NA,0,"que",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1362","PBZ1","PBZ1_1","un espacio cerrado donde se pone a todos [los] que son incapaces de vivir","Determination","D.N.M",NA,0,"los",0,1,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1363","PBZ1","PBZ1_1","su comportamiento sugiere que puede (causar) [suponer] un peligro en todas las esferas de la vida","Substitution","D.N.M","causar",0,"suponer",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1364","PBZ1","PBZ1_1","su comportamiento sugiere que puede suponer [un] peligro en todas las esferas de la vida","Determination","D.N.M",NA,0,"un",10,0,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1365","PBZ1","PBZ1_1","muestra que (causan) [suponen] demasiado peligro","Substitution","D.N.M","causan",0,"suponen",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1366","PBZ1","PBZ1_1","ha demostrado que se deja [dominar] por sus pasiones","Ellipsis","D.N.M",NA,0,"dominar",0,0,797,1,42,0.0526976160602258,4,0.00501882057716437,0
"1367","PBZ1","PBZ1_1","la oportunidad de reinserción del criminal (a) [en] la vida comunitaria","Government","D.N.M","a",2,"en",5,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1368","PBZ1","PBZ1_1","la cárcel, (como) una forma de protección de la sociedad e institución de resocialización","Excess word(s)","D.N.M","como",0,NA,0,0,797,1,42,0.0526976160602258,1,0.00125470514429109,0
"1369","PBZ1","PBZ1_1","una institución destinada (para) [a] criminales","Government","D.N.M","para",0,"a",0,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1370","PBZ1","PBZ1_1","garantiza la protección de la sociedad a través (de separar a) [del aislamiento de los] criminales","Substitution","R","de separar a",0,"del aislamiento de los",0,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
"1371","PBZ1","PBZ1_1","no obstante, ¿es igual de efectiva como (una) institución de resocialización?","Determination","D.N.M","una",0,NA,0,0,797,1,42,0.0526976160602258,7,0.00878293601003764,0
"1372","PBZ1","PBZ1_1","un papel importante en la reinserción (a) [en] la sociedad de los que han cometido delitos","Government","D.N.M","a",2,"en",5,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1373","PBZ1","PBZ1_1","tales como homicidios [y] asesinatos","Ellipsis","D.N.M",NA,0,"y",5,0,797,1,42,0.0526976160602258,4,0.00501882057716437,0
"1374","PBZ1","PBZ1_1","a través de (separar) [la separación] del resto de la sociedad","Synthesis","D.N.M","separar",0,"la separación",0,0,797,1,42,0.0526976160602258,2,0.00250941028858218,0
"1375","PBZ1","PBZ1_1","a través de la separación del resto de la sociedad (a) [de] ese individuo que interrumpe","Government","D.N.M","a",0,"de",4,0,797,1,42,0.0526976160602258,9,0.0112923462986198,0
"1376","PBZ1","PBZ1_1","a través de (violar) [la violación de] las leyes que lo establecen","Synthesis","R","violar",0,"la violación de",0,0,797,1,42,0.0526976160602258,2,0.00250941028858218,0
"1377","PBZ1","PBZ1_1","es decir, una persona (quien) [que] ha cometido un delito tan grave","Substitution","D.N.M","quien",0,"que",1,0,797,1,42,0.0526976160602258,11,0.013801756587202,0
